DATE,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2023-07-26,28.65,75.96,0.02,7.35
2023-07-27,28.62,80.24,0.26,7.04
2023-07-28,28.0,79.21,0.02,7.28
2023-07-29,28.06,79.59,0.05,7.78
2023-07-30,28.54,82.07,0.1,7.74
2023-07-31,28.1,83.4,1.2,6.65
2023-08-01,26.91,88.83,6.87,3.78
2023-08-02,27.53,84.1,0.86,7.1
2023-08-03,28.04,83.21,0.31,6.7
2023-08-04,28.81,79.61,0.39,6.86
2023-08-05,28.48,81.65,0.39,6.87
2023-08-06,28.05,84.12,6.42,5.4
2023-08-07,28.17,82.16,2.29,5.79
2023-08-08,28.69,82.21,3.73,5.31
2023-08-09,27.95,89.06,11.13,4.0
2023-08-10,28.34,79.62,0.41,6.65
2023-08-11,28.06,80.56,0.73,6.27
2023-08-12,28.48,79.66,2.09,6.33
2023-08-13,28.46,85.89,16.04,4.14
2023-08-14,28.69,84.66,10.67,4.29
2023-08-15,28.17,86.64,11.99,4.51
2023-08-16,28.09,83.41,2.68,4.59
2023-08-17,28.89,81.47,1.84,6.04
2023-08-18,28.73,79.85,0.16,6.21
2023-08-19,29.35,77.53,0.37,6.02
2023-08-20,29.37,76.28,0.02,6.06
2023-08-21,28.99,80.53,0.46,5.5
2023-08-22,28.65,85.98,7.91,3.87
2023-08-23,28.31,87.25,5.15,4.79
2023-08-24,28.6,82.98,1.2,5.66
2023-08-25,28.61,78.7,0.35,6.43
2023-08-26,28.01,80.53,2.78,5.24
2023-08-27,26.99,82.74,3.72,5.21
2023-08-28,27.61,82.0,1.02,5.32
2023-08-29,28.43,78.14,0.02,6.11
2023-08-30,28.13,83.25,0.15,5.65
2023-08-31,27.85,78.22,0.0,6.04
2023-09-01,27.92,77.55,0.05,6.81
2023-09-02,28.52,79.32,0.21,5.69
2023-09-03,27.96,82.08,5.22,4.84
2023-09-04,27.82,86.49,27.09,2.88
2023-09-05,28.42,82.53,0.91,6.32
2023-09-06,27.11,84.43,8.95,3.72
2023-09-07,25.21,83.76,30.88,2.84
2023-09-08,25.42,92.21,106.3,1.34
2023-09-09,26.37,91.25,13.95,3.32
2023-09-10,26.87,87.3,1.75,5.29
2023-09-11,26.35,88.7,1.5,4.47
2023-09-12,26.4,79.96,0.18,5.21
2023-09-13,26.95,79.18,1.06,5.98
2023-09-14,27.46,82.84,0.27,5.47
2023-09-15,28.1,84.91,3.22,4.07
2023-09-16,27.73,88.34,1.24,4.3
2023-09-17,27.75,86.06,0.12,4.97
2023-09-18,27.38,82.19,0.02,5.73
2023-09-19,27.45,81.57,0.45,5.73
2023-09-20,27.62,82.44,1.37,3.98
2023-09-21,27.11,85.57,1.58,2.0
2023-09-22,26.01,85.91,12.7,2.54
2023-09-23,22.54,87.12,34.74,1.93
2023-09-24,21.7,80.08,0.05,4.99
2023-09-25,22.38,80.18,0.36,4.93
2023-09-26,23.88,85.06,1.14,4.88
2023-09-27,25.53,82.79,0.33,3.84
2023-09-28,26.64,84.22,0.32,4.82
2023-09-29,25.32,81.32,0.21,3.42
2023-09-30,25.62,82.64,0.83,2.97
2023-10-01,25.98,87.24,6.16,3.11
2023-10-02,21.96,74.85,0.16,4.03
2023-10-03,20.99,71.69,0.08,4.92
2023-10-04,21.26,83.3,12.68,1.34
2023-10-05,20.33,76.89,0.33,3.07
2023-10-06,18.4,64.42,0.0,5.47
2023-10-07,18.14,66.22,0.0,5.01
2023-10-08,17.99,75.82,2.69,2.07
2023-10-09,18.56,93.45,42.0,1.33
2023-10-10,20.1,86.07,11.85,3.46
2023-10-11,18.45,74.97,0.01,4.14
2023-10-12,18.27,75.99,0.04,4.8
2023-10-13,16.9,73.65,0.01,5.12
2023-10-14,17.71,76.1,1.82,3.8
2023-10-15,17.46,91.41,56.3,1.71
2023-10-16,18.99,71.24,0.02,4.83
2023-10-17,18.58,71.72,0.01,4.74
2023-10-18,18.26,78.84,0.09,4.54
2023-10-19,19.88,79.06,0.0,4.36
2023-10-20,21.05,81.87,0.94,3.99
2023-10-21,17.53,70.4,0.17,3.67
2023-10-22,14.61,70.92,0.0,4.48
2023-10-23,16.16,68.03,0.0,4.31
2023-10-24,17.53,72.51,0.01,4.4
2023-10-25,17.34,81.43,1.45,2.87
2023-10-26,17.75,69.73,0.67,4.51
2023-10-27,18.36,72.81,0.27,4.06
2023-10-28,16.51,83.77,1.24,3.69
2023-10-29,14.72,81.74,0.81,3.32
2023-10-30,15.77,75.23,0.0,4.39
2023-10-31,16.96,81.83,1.11,2.28
2023-11-01,18.02,81.93,0.16,4.04
2023-11-02,17.91,72.93,0.0,3.93
2023-11-03,18.57,81.92,0.01,4.08
2023-11-04,19.98,84.81,0.01,3.67
2023-11-05,19.92,85.9,0.07,2.36
2023-11-06,21.19,86.42,3.16,2.38
2023-11-07,20.79,80.89,7.37,2.06
2023-11-08,15.59,74.47,0.0,4.13
2023-11-09,16.22,76.0,0.0,3.21
2023-11-10,17.75,89.29,12.9,1.02
2023-11-11,12.97,71.24,0.03,1.78
2023-11-12,10.31,87.04,4.27,1.24
2023-11-13,9.68,75.32,0.37,3.15
2023-11-14,11.67,65.36,0.02,3.91
2023-11-15,11.88,86.54,1.04,1.56
2023-11-16,12.76,83.19,0.31,3.5
2023-11-17,15.47,90.75,44.1,0.77
2023-11-18,11.57,66.69,0.75,2.55
2023-11-19,12.92,71.04,0.0,3.71
2023-11-20,11.5,70.83,0.0,3.55
2023-11-21,11.81,77.51,0.0,3.24
2023-11-22,14.2,89.18,0.12,3.66
2023-11-23,16.37,89.89,1.01,2.68
2023-11-24,15.76,75.24,0.0,3.46
2023-11-25,8.49,68.78,0.0,2.45
2023-11-26,7.58,82.35,0.68,1.49
2023-11-27,11.14,84.58,0.01,3.17
2023-11-28,14.44,74.58,0.9,3.23
2023-11-29,10.63,66.28,0.0,3.28
2023-11-30,10.47,67.01,0.0,3.23
2023-12-01,7.8,71.04,0.01,2.49
2023-12-02,7.27,76.73,0.01,3.3
2023-12-03,8.01,74.35,0.0,3.23
2023-12-04,8.69,65.68,0.0,3.39
2023-12-05,7.61,80.34,1.51,0.87
2023-12-06,11.08,87.61,2.26,3.07
2023-12-07,12.57,71.83,0.07,3.07
2023-12-08,10.23,70.8,0.0,3.24
2023-12-09,11.64,84.48,0.0,3.23
2023-12-10,12.92,71.53,0.0,3.16
2023-12-11,12.6,84.57,0.31,1.79
2023-12-12,12.73,92.88,16.43,1.54
2023-12-13,9.06,72.4,0.07,3.25
2023-12-14,10.26,72.89,0.04,2.96
2023-12-15,13.14,91.53,3.27,1.14
2023-12-16,18.87,83.42,0.61,2.24
2023-12-17,8.91,59.6,0.0,3.2
2023-12-18,5.53,67.51,0.0,3.0
2023-12-19,7.18,69.8,0.03,2.25
2023-12-20,8.22,70.67,0.11,2.82
2023-12-21,6.3,61.21,0.0,3.25
2023-12-22,4.71,61.6,0.0,3.07
2023-12-23,4.53,60.99,0.0,3.26
2023-12-24,5.55,75.79,0.0,2.17
2023-12-25,6.17,73.76,0.0,3.13
2023-12-26,6.77,73.07,0.0,3.18
2023-12-27,6.8,73.5,0.0,2.3
2023-12-28,5.96,75.27,0.02,2.57
2023-12-29,7.42,74.77,0.0,3.14
2023-12-30,8.4,77.49,0.0,2.97
2023-12-31,9.32,93.24,6.87,2.23
2024-01-01,7.86,70.86,0.17,3.35
2024-01-02,6.63,88.32,0.74,1.48
2024-01-03,6.55,83.88,0.61,1.65
2024-01-04,8.08,78.77,0.69,3.02
2024-01-05,7.14,78.03,0.0,3.26
2024-01-06,9.44,76.12,0.0,3.16
2024-01-07,7.52,68.13,0.04,2.68
2024-01-08,4.01,66.42,0.01,3.49
2024-01-09,4.95,72.29,0.0,3.39
2024-01-10,6.58,73.07,0.06,2.58
2024-01-11,4.31,77.36,0.27,1.55
2024-01-12,6.76,70.66,0.0,3.36
2024-01-13,4.93,76.33,2.64,2.81
2024-01-14,5.15,66.42,0.0,3.51
2024-01-15,6.25,67.26,0.06,3.39
2024-01-16,2.06,63.7,0.0,5.18
2024-01-17,5.9,67.75,0.0,3.62
2024-01-18,8.39,76.38,0.01,2.81
2024-01-19,8.26,76.88,0.04,2.91
2024-01-20,6.71,84.22,2.52,0.96
2024-01-21,9.49,93.34,35.85,0.89
2024-01-22,9.61,85.52,1.36,2.13
2024-01-23,7.98,73.5,0.34,2.98
2024-01-24,3.69,59.89,0.53,3.27
2024-01-25,3.15,59.34,0.0,3.96
2024-01-26,3.81,65.28,0.0,3.98
2024-01-27,4.69,69.35,0.0,3.7
2024-01-28,4.97,74.6,0.01,2.38
2024-01-29,5.61,67.59,0.0,3.96
2024-01-30,7.55,66.61,0.01,3.89
2024-01-31,8.92,81.05,0.07,3.64
2024-02-01,9.33,72.37,2.06,3.03
2024-02-02,3.96,65.79,0.0,1.83
2024-02-03,4.94,65.53,0.19,4.04
2024-02-04,4.5,81.14,5.9,1.31
2024-02-05,2.9,90.21,25.5,0.55
2024-02-06,2.86,91.12,6.74,1.71
2024-02-07,4.08,72.07,0.06,3.47
2024-02-08,4.65,78.1,0.07,3.61
2024-02-09,5.48,76.36,0.04,3.76
2024-02-10,6.13,77.57,0.02,3.98
2024-02-11,6.66,66.53,0.19,3.59
2024-02-12,5.18,74.91,0.69,4.46
2024-02-13,8.68,73.02,0.0,4.7
2024-02-14,10.37,74.26,0.0,4.48
2024-02-15,13.59,83.78,0.19,3.26
2024-02-16,9.01,65.52,2.54,4.44
2024-02-17,7.88,77.76,0.02,2.49
2024-02-18,11.95,78.07,0.04,3.28
2024-02-19,14.92,79.84,2.01,1.48
2024-02-20,17.0,79.25,2.92,3.44
2024-02-21,9.5,83.7,6.82,0.6
2024-02-22,4.96,86.18,16.59,1.13
2024-02-23,3.02,89.43,9.53,1.35
2024-02-24,4.5,72.51,0.0,4.42
2024-02-25,5.96,88.73,11.41,0.97
2024-02-26,6.64,71.98,2.16,4.76
2024-02-27,5.35,65.72,0.0,5.41
2024-02-28,6.18,66.45,0.0,5.28
2024-02-29,7.02,75.8,6.21,3.4
2024-03-01,9.34,78.17,16.73,4.07
2024-03-02,5.05,62.52,0.02,4.09
2024-03-03,5.9,63.15,0.0,5.48
2024-03-04,7.76,65.79,0.0,5.13
2024-03-05,6.28,81.03,17.66,1.73
2024-03-06,6.24,91.56,13.99,2.11
2024-03-07,6.24,72.52,1.47,3.34
2024-03-08,5.05,87.12,19.41,3.6
2024-03-09,5.06,65.75,0.01,5.7
2024-03-10,5.2,68.31,0.0,5.74
2024-03-11,6.88,71.01,0.0,5.52
2024-03-12,10.18,89.27,41.29,1.41
2024-03-13,7.72,68.16,0.95,6.02
2024-03-14,7.78,68.19,0.0,5.88
2024-03-15,9.54,68.69,0.0,6.01
2024-03-16,11.34,67.41,0.0,5.81
2024-03-17,14.6,81.61,0.25,4.67
2024-03-18,7.23,59.1,0.0,6.28
2024-03-19,6.67,65.67,0.0,4.31
2024-03-20,8.89,69.03,1.13,4.3
2024-03-21,5.02,60.11,0.0,6.36
2024-03-22,5.66,61.17,0.0,6.62
2024-03-23,6.16,86.26,7.61,2.26
2024-03-24,9.2,90.22,2.28,2.03
2024-03-25,11.88,90.75,6.26,1.53
2024-03-26,10.28,93.7,39.43,0.79
2024-03-27,8.99,69.13,0.04,6.44
2024-03-28,10.78,76.06,2.18,2.65
2024-03-29,15.64,88.99,26.64,2.77
2024-03-30,16.46,77.93,0.01,6.47
2024-03-31,18.02,80.06,0.14,6.13
2024-04-01,13.83,78.86,8.54,3.85
2024-04-02,12.08,67.47,0.0,5.72
2024-04-03,13.91,90.49,15.84,1.33
2024-04-04,15.31,84.6,7.22,3.06
2024-04-05,10.93,82.48,3.51,1.23
2024-04-06,12.71,90.47,6.7,3.49
2024-04-07,16.19,87.0,9.31,5.08
2024-04-08,17.15,91.2,3.04,3.4
2024-04-09,15.38,85.29,39.4,1.36
2024-04-10,10.0,69.05,0.0,7.43
2024-04-11,13.11,74.85,0.03,5.62
2024-04-12,14.39,85.88,3.61,3.68
2024-04-13,15.19,84.31,0.11,6.3
2024-04-14,16.4,81.13,0.0,6.79
2024-04-15,17.13,79.07,0.0,6.15
2024-04-16,16.73,82.21,0.01,5.87
2024-04-17,18.6,82.27,5.26,5.46
2024-04-18,16.21,84.78,5.06,2.47
2024-04-19,15.52,70.91,0.44,7.15
2024-04-20,17.04,67.22,0.0,5.81
2024-04-21,17.81,81.5,4.54,3.73
2024-04-22,16.82,89.85,7.85,2.06
2024-04-23,16.6,82.22,0.25,2.36
2024-04-24,15.48,87.56,14.29,1.91
2024-04-25,18.77,78.63,1.68,6.71
2024-04-26,18.57,80.29,0.01,5.03
2024-04-27,18.6,87.18,1.66,2.56
2024-04-28,19.82,80.26,0.01,7.3
2024-04-29,19.64,85.71,0.05,4.85
2024-04-30,20.26,86.0,3.71,3.62
2024-05-01,16.3,88.26,27.82,1.41
2024-05-02,14.52,76.52,4.55,6.04
2024-05-03,16.74,73.5,0.0,7.87
2024-05-04,19.6,74.07,0.0,7.94
2024-05-05,19.58,78.53,0.01,7.95
2024-05-06,19.57,83.21,0.08,2.87
2024-05-07,19.82,89.51,12.62,2.0
2024-05-08,18.32,82.12,3.65,4.81
2024-05-09,12.75,76.58,3.59,4.53
2024-05-10,15.73,70.94,0.0,8.25
2024-05-11,18.4,78.15,0.01,8.27
2024-05-12,19.54,80.63,0.34,3.44
2024-05-13,19.7,91.81,54.25,1.56
2024-05-14,15.88,78.02,0.19,6.59
2024-05-15,17.5,79.81,17.44,7.03
2024-05-16,18.55,82.2,9.5,4.78
2024-05-17,18.89,70.25,0.0,8.17
2024-05-18,20.36,76.51,0.11,8.06
2024-05-19,19.47,84.0,1.31,2.64
2024-05-20,18.74,84.65,29.14,3.6
2024-05-21,21.27,76.01,0.07,6.03
2024-05-22,19.56,73.44,0.04,5.78
2024-05-23,20.12,85.58,0.03,4.29
2024-05-24,22.14,78.01,0.0,6.07
2024-05-25,19.43,70.16,0.01,5.42
2024-05-26,20.29,77.68,0.17,5.65
2024-05-27,21.83,90.23,1.89,2.23
2024-05-28,23.78,90.42,15.95,2.44
2024-05-29,21.43,76.73,17.77,6.29
2024-05-30,21.6,78.84,1.43,6.23
2024-05-31,19.53,88.2,38.62,2.64
2024-06-01,20.23,80.4,3.04,6.58
2024-06-02,20.01,83.15,18.23,3.68
2024-06-03,19.87,81.01,8.98,5.34
2024-06-04,19.32,77.75,2.08,7.0
2024-06-05,19.72,75.09,0.0,7.97
2024-06-06,20.54,77.71,0.0,5.31
2024-06-07,20.71,76.64,0.01,5.5
2024-06-08,21.28,76.96,0.01,7.54
2024-06-09,21.39,80.25,0.92,4.37
2024-06-10,20.87,80.3,7.94,3.86
2024-06-11,22.74,79.24,0.06,7.56
2024-06-12,23.12,81.88,0.06,7.57
2024-06-13,21.88,85.54,0.38,2.78
2024-06-14,24.27,78.74,0.15,7.62
2024-06-15,22.71,80.52,7.26,6.14
2024-06-16,23.79,85.6,14.24,5.32
2024-06-17,25.19,80.14,0.68,4.29
2024-06-18,20.84,92.11,109.93,0.58
2024-06-19,22.73,73.49,0.21,8.07
2024-06-20,22.89,80.89,0.02,5.11
2024-06-21,20.62,90.94,62.96,1.27
2024-06-22,22.84,78.88,1.74,6.23
2024-06-23,24.21,93.27,21.35,1.86
2024-06-24,27.3,81.79,0.96,5.95
2024-06-25,26.1,83.5,0.19,4.8
2024-06-26,25.94,79.56,2.81,5.68
2024-06-27,24.44,81.51,0.51,5.16
2024-06-28,23.34,92.6,62.87,1.38
2024-06-29,24.35,85.44,7.51,4.59
2024-06-30,25.0,88.43,0.57,3.29
2024-07-01,26.07,91.42,4.07,1.89
2024-07-02,26.36,81.99,5.55,5.2
2024-07-03,27.17,82.02,0.5,5.59
2024-07-04,28.95,82.32,0.29,6.52
2024-07-05,29.1,79.35,0.38,6.95
2024-07-06,28.64,82.68,3.0,5.36
2024-07-07,28.91,85.21,0.27,6.94
2024-07-08,30.28,78.46,0.35,6.2
2024-07-09,28.52,83.01,0.17,3.62
2024-07-10,28.31,82.34,0.67,4.27
2024-07-11,26.8,90.12,2.58,2.02
2024-07-12,25.7,91.74,20.65,1.83
2024-07-13,25.34,77.22,1.52,5.42
2024-07-14,26.52,87.24,9.39,3.17
2024-07-15,26.71,89.94,5.58,3.97
2024-07-16,26.0,88.0,11.46,2.35
2024-07-17,26.06,88.87,21.47,4.97
2024-07-18,28.41,79.61,1.22,6.23
2024-07-19,28.1,85.72,0.56,5.8
2024-07-20,29.28,84.8,5.06,6.34
2024-07-21,28.83,82.32,12.79,6.73
2024-07-22,30.45,77.98,0.36,7.04
2024-07-23,29.04,83.61,0.92,7.39
2024-07-24,29.33,82.69,1.56,5.87
2024-07-25,28.17,84.23,1.79,6.26
2024-07-26,28.63,85.76,2.58,6.08
2024-07-27,30.26,75.82,1.52,5.96
2024-07-28,30.41,75.57,0.07,6.07
2024-07-29,30.4,73.97,1.23,6.76
2024-07-30,29.93,74.37,8.6,4.6
2024-07-31,29.06,79.99,6.0,5.0
2024-08-01,27.79,80.53,0.77,6.32
2024-08-02,27.81,78.49,0.12,6.48
2024-08-03,28.09,75.46,0.0,6.57
2024-08-04,28.73,75.57,0.32,6.67
2024-08-05,28.9,77.01,0.5,5.82
2024-08-06,28.98,78.27,0.87,5.5
2024-08-07,28.51,84.12,5.87,4.07
2024-08-08,28.96,79.41,3.86,5.73
2024-08-09,28.94,80.51,1.84,6.32
2024-08-10,28.81,79.69,1.76,5.52
2024-08-11,29.97,77.76,3.24,5.42
2024-08-12,29.54,82.61,1.11,5.06
2024-08-13,29.78,80.38,0.66,6.0
2024-08-14,29.7,78.94,1.12,5.06
2024-08-15,28.96,81.01,2.27,6.13
2024-08-16,27.33,91.32,75.17,2.2
2024-08-17,29.57,77.7,6.8,5.97
2024-08-18,29.06,84.81,3.37,5.46
2024-08-19,29.3,86.53,6.14,4.79
2024-08-20,28.9,82.66,6.98,5.73
2024-08-21,28.25,82.58,3.5,5.05
2024-08-22,27.49,86.56,10.51,2.71
2024-08-23,28.02,84.51,0.88,4.09
2024-08-24,28.41,81.68,0.57,5.52
2024-08-25,28.27,82.83,2.53,5.6
2024-08-26,27.92,82.95,4.31,6.15
2024-08-27,27.64,85.71,13.47,4.57
2024-08-28,27.54,84.23,5.16,4.83
2024-08-29,26.92,87.43,40.54,3.32
2024-08-30,26.82,92.87,107.3,1.68
2024-08-31,27.86,90.7,34.13,2.04
2024-09-01,27.81,90.67,24.41,3.69
2024-09-02,28.23,89.76,11.55,5.74
2024-09-03,25.04,89.33,75.25,3.09
2024-09-04,24.59,85.42,13.05,4.78
2024-09-05,26.23,83.87,0.32,5.25
2024-09-06,27.69,80.62,0.02,5.89
2024-09-07,27.63,84.32,0.01,5.66
2024-09-08,27.9,83.92,0.84,5.12
2024-09-09,27.89,83.53,2.32,4.65
2024-09-10,28.07,83.82,1.24,5.65
2024-09-11,28.38,85.18,0.45,5.63
2024-09-12,28.36,84.31,0.8,5.32
2024-09-13,27.72,83.83,0.38,4.67
2024-09-14,28.14,85.0,1.5,3.93
2024-09-15,27.99,82.86,1.7,4.37
2024-09-16,27.35,86.82,10.43,2.89
2024-09-17,26.68,84.28,0.42,5.37
2024-09-18,29.03,82.85,8.4,3.8
2024-09-19,27.57,90.06,3.84,2.6
2024-09-20,28.57,85.74,1.33,4.11
2024-09-21,28.27,85.34,0.81,1.12
2024-09-22,26.85,89.24,21.1,0.94
2024-09-23,22.23,82.52,11.38,4.51
2024-09-24,20.81,77.8,0.06,5.02
2024-09-25,21.18,86.0,5.1,2.56
2024-09-26,23.93,84.2,0.93,5.04
2024-09-27,23.84,94.5,20.83,1.38
2024-09-28,22.93,89.13,10.27,3.3
2024-09-29,22.37,88.15,1.64,2.36
2024-09-30,22.13,84.09,1.89,3.25
2024-10-01,22.99,87.92,3.63,3.5
2024-10-02,25.76,87.33,1.9,4.38
2024-10-03,23.51,89.66,15.77,2.97
2024-10-04,25.92,90.16,15.81,3.34
2024-10-05,22.12,90.83,13.21,1.08
2024-10-06,22.4,89.45,4.51,2.56
2024-10-07,24.48,88.02,0.52,3.02
2024-10-08,19.88,89.16,33.57,1.4
2024-10-09,17.5,90.78,89.77,1.08
2024-10-10,17.62,86.46,2.38,1.99
2024-10-11,18.22,81.87,0.09,4.43
2024-10-12,19.93,84.02,0.23,4.29
2024-10-13,20.1,84.45,0.06,4.66
2024-10-14,19.7,82.6,0.03,2.68
2024-10-15,21.35,79.38,0.08,4.25
2024-10-16,22.83,85.85,0.58,1.55
2024-10-17,22.17,88.23,2.48,3.43
2024-10-18,22.5,92.99,17.08,1.39
2024-10-19,23.86,89.1,9.52,3.2
2024-10-20,15.27,73.64,2.66,4.16
2024-10-21,16.19,77.56,0.19,2.59
2024-10-22,19.49,81.67,0.52,3.39
2024-10-23,22.99,91.28,2.91,1.39
2024-10-24,22.73,84.63,0.58,2.51
2024-10-25,19.7,85.44,0.67,2.6
2024-10-26,18.98,88.04,0.05,1.4
2024-10-27,20.08,87.7,1.57,2.13
2024-10-28,19.08,87.77,12.19,1.15
2024-10-29,16.28,82.85,24.43,2.17
2024-10-30,16.71,88.19,17.41,2.71
2024-10-31,16.03,75.57,0.0,3.38
2024-11-01,19.12,83.55,0.52,1.92
2024-11-02,18.82,94.85,66.66,0.65
2024-11-03,16.03,78.64,0.38,3.86
2024-11-04,17.18,80.8,0.04,3.71
2024-11-05,16.02,85.86,0.35,2.38
2024-11-06,14.55,86.11,2.92,1.91
2024-11-07,12.0,73.59,0.0,3.69
2024-11-08,11.12,73.8,0.0,3.61
2024-11-09,12.17,78.99,0.87,3.61
2024-11-10,14.61,90.24,2.77,1.92
2024-11-11,16.09,89.87,8.21,2.93
2024-11-12,15.99,85.23,0.29,3.34
2024-11-13,14.71,79.83,0.01,3.43
2024-11-14,16.25,81.41,1.01,3.06
2024-11-15,16.1,92.16,14.89,1.11
2024-11-16,16.53,89.11,0.45,1.92
2024-11-17,18.83,90.24,2.91,2.78
2024-11-18,12.21,74.82,0.9,2.28
2024-11-19,8.31,72.82,0.0,3.11
2024-11-20,9.21,88.63,14.49,1.24
2024-11-21,10.34,90.84,8.36,1.8
2024-11-22,12.06,80.58,0.03,3.06
2024-11-23,10.15,73.97,0.01,2.94
2024-11-24,9.06,77.57,0.14,3.0
2024-11-25,8.71,77.34,0.0,3.07
2024-11-26,12.33,83.43,2.59,2.32
2024-11-27,16.17,81.39,30.57,2.07
2024-11-28,11.56,69.31,0.07,2.9
2024-11-29,10.36,73.71,0.16,2.92
2024-11-30,9.88,71.98,0.0,2.71
2024-12-01,10.61,72.32,0.0,2.43
2024-12-02,11.01,79.55,0.03,2.73
2024-12-03,12.19,81.96,0.0,2.93
2024-12-04,11.68,78.13,0.0,2.4
2024-12-05,10.04,76.39,0.02,2.61
2024-12-06,9.55,73.08,0.0,2.72
2024-12-07,8.16,74.37,0.0,2.8
2024-12-08,6.91,76.6,0.01,2.7
2024-12-09,6.16,73.7,0.01,2.75
2024-12-10,7.72,70.45,0.01,2.83
2024-12-11,7.31,77.62,0.0,2.43
2024-12-12,4.84,72.77,0.0,2.52
2024-12-13,5.89,76.4,0.83,1.3
2024-12-14,5.89,76.64,0.03,2.7
2024-12-15,5.9,70.54,0.0,2.86
2024-12-16,7.34,72.86,0.0,2.84
2024-12-17,7.31,74.04,0.0,2.68
2024-12-18,6.62,75.86,0.1,2.66
2024-12-19,4.1,79.49,0.3,2.52
2024-12-20,6.21,72.95,0.01,2.34
2024-12-21,10.04,79.36,1.51,2.55
2024-12-22,5.61,70.49,0.0,2.61
2024-12-23,4.75,68.86,0.0,2.49
2024-12-24,5.04,73.13,0.0,2.66
2024-12-25,6.08,72.96,0.0,2.64
2024-12-26,9.29,78.01,0.57,2.26
2024-12-27,5.75,77.34,0.06,2.77
2024-12-28,5.35,74.42,0.05,2.68
2024-12-29,5.24,71.83,0.0,2.7
2024-12-30,5.07,70.87,0.0,2.75
2024-12-31,7.66,77.99,0.0,2.6
2025-01-01,5.45,66.26,0.0,2.69
2025-01-02,6.84,68.73,0.06,2.76
2025-01-03,4.78,82.83,0.67,1.17
2025-01-04,3.27,77.38,0.12,2.96
2025-01-05,4.61,74.12,0.0,2.67
2025-01-06,6.93,91.78,18.33,1.1
2025-01-07,7.84,73.61,1.47,2.3
2025-01-08,5.57,65.35,0.01,2.73
2025-01-09,5.3,66.12,0.0,3.03
2025-01-10,3.13,63.08,0.0,3.06
2025-01-11,4.37,67.14,0.0,3.08
2025-01-12,4.42,83.88,1.09,1.1
2025-01-13,5.19,75.47,0.01,2.95
2025-01-14,6.37,67.33,0.0,3.15
2025-01-15,6.73,73.98,0.0,2.59
2025-01-16,3.64,69.79,0.01,2.87
2025-01-17,3.32,71.16,0.04,3.28
2025-01-18,3.42,66.99,0.0,3.26
2025-01-19,6.71,79.76,3.04,2.6
2025-01-20,8.65,84.15,0.12,1.83
2025-01-21,7.04,86.59,0.45,1.61
2025-01-22,6.17,68.76,0.0,3.16
2025-01-23,8.22,73.17,0.0,3.02
2025-01-24,6.9,81.24,0.06,3.4
2025-01-25,5.39,78.47,0.39,2.37
2025-01-26,4.6,75.63,0.03,2.55
2025-01-27,5.17,76.26,0.13,2.91
2025-01-28,7.39,79.12,1.66,2.98
2025-01-29,5.63,64.95,0.12,3.54
2025-01-30,4.96,65.13,0.0,3.26
2025-01-31,4.59,68.28,0.0,3.67
2025-02-01,5.58,72.03,0.06,3.6
2025-02-02,5.12,91.84,7.41,1.33
2025-02-03,5.9,86.33,0.31,1.84
2025-02-04,4.87,71.43,0.26,2.87
