DATE,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2023-10-13,28.17,74.85,0.81,4.8
2023-10-14,27.48,73.09,0.93,3.82
2023-10-15,27.53,76.65,3.28,5.6
2023-10-16,27.0,69.67,0.43,5.36
2023-10-17,26.47,67.15,0.0,4.73
2023-10-18,26.67,66.11,0.02,5.12
2023-10-19,26.83,65.6,0.03,5.37
2023-10-20,26.8,72.63,0.19,5.69
2023-10-21,26.95,72.44,0.3,4.88
2023-10-22,26.03,73.52,0.46,3.72
2023-10-23,26.64,76.37,3.02,4.11
2023-10-24,26.52,78.24,3.63,4.01
2023-10-25,25.78,74.44,4.5,2.39
2023-10-26,25.63,74.95,1.14,3.78
2023-10-27,26.25,66.03,0.13,5.3
2023-10-28,26.2,62.05,0.0,5.41
2023-10-29,25.87,63.03,0.33,5.25
2023-10-30,26.16,67.6,0.44,5.2
2023-10-31,26.42,72.63,1.67,2.56
2023-11-01,26.08,71.91,0.03,4.75
2023-11-02,25.42,69.87,0.0,4.93
2023-11-03,25.78,67.25,0.01,4.99
2023-11-04,26.43,71.84,0.36,4.98
2023-11-05,26.75,77.65,1.53,4.65
2023-11-06,26.95,82.93,4.83,4.26
2023-11-07,26.73,82.7,1.55,3.03
2023-11-08,26.08,84.19,2.1,2.49
2023-11-09,26.28,84.18,1.68,3.89
2023-11-10,26.55,77.85,0.2,4.83
2023-11-11,26.51,78.92,0.74,3.95
2023-11-12,25.58,81.95,5.46,3.69
2023-11-13,24.15,73.24,0.55,3.56
2023-11-14,23.04,65.71,0.11,3.27
2023-11-15,24.02,66.1,0.1,3.96
2023-11-16,24.63,69.55,0.05,4.46
2023-11-17,24.83,75.08,0.67,3.52
2023-11-18,23.54,67.52,0.01,3.72
2023-11-19,22.12,68.95,0.03,3.07
2023-11-20,22.78,71.22,0.0,3.57
2023-11-21,23.92,77.38,3.1,2.13
2023-11-22,25.16,85.6,4.88,1.62
2023-11-23,25.35,87.75,0.48,3.52
2023-11-24,25.16,85.33,0.43,2.44
2023-11-25,24.01,78.7,0.31,2.1
2023-11-26,24.41,86.54,3.02,1.73
2023-11-27,25.17,88.9,2.49,2.91
2023-11-28,23.83,79.21,2.91,2.16
2023-11-29,22.95,72.79,0.0,4.36
2023-11-30,22.93,72.85,0.0,3.59
2023-12-01,22.68,74.71,0.17,3.8
2023-12-02,22.35,73.87,0.15,2.49
2023-12-03,22.03,70.66,0.03,3.13
2023-12-04,22.35,73.35,0.61,3.19
2023-12-05,24.67,87.23,3.0,1.73
2023-12-06,23.13,71.98,0.03,4.16
2023-12-07,21.88,72.27,6.69,0.81
2023-12-08,21.28,74.78,4.95,2.17
2023-12-09,23.04,76.2,0.4,3.79
2023-12-10,23.51,81.41,0.18,3.99
2023-12-11,23.49,78.4,0.2,4.2
2023-12-12,23.54,82.25,0.09,3.95
2023-12-13,23.29,80.0,0.1,3.66
2023-12-14,23.26,75.84,0.05,4.07
2023-12-15,24.05,74.22,0.03,4.2
2023-12-16,23.86,74.93,0.05,3.76
2023-12-17,21.51,78.9,0.47,3.28
2023-12-18,20.32,78.34,0.65,2.07
2023-12-19,22.51,74.02,0.11,4.26
2023-12-20,22.81,84.26,18.11,1.1
2023-12-21,20.42,80.21,3.6,0.83
2023-12-22,20.05,73.88,0.22,1.16
2023-12-23,19.91,74.51,1.16,1.63
2023-12-24,20.62,83.93,14.81,1.08
2023-12-25,20.84,83.93,13.18,1.98
2023-12-26,21.16,75.81,0.67,1.81
2023-12-27,21.96,80.12,1.1,1.16
2023-12-28,22.64,84.87,3.52,1.38
2023-12-29,22.12,85.48,4.73,2.68
2023-12-30,22.74,80.14,0.13,4.22
2023-12-31,22.56,87.57,7.51,0.62
2024-01-01,20.5,73.74,1.92,3.77
2024-01-02,21.04,70.64,0.01,3.87
2024-01-03,21.87,77.87,5.06,1.68
2024-01-04,20.03,76.79,0.25,3.19
2024-01-05,19.72,68.73,0.0,3.95
2024-01-06,19.92,61.16,0.01,4.35
2024-01-07,20.98,71.39,0.01,3.48
2024-01-08,19.79,68.82,0.0,3.58
2024-01-09,19.69,74.42,4.38,1.83
2024-01-10,20.51,83.1,13.01,1.9
2024-01-11,19.62,68.07,0.01,3.64
2024-01-12,19.33,62.77,0.03,4.01
2024-01-13,20.22,63.64,0.01,4.41
2024-01-14,20.35,62.81,0.01,4.56
2024-01-15,20.04,58.83,0.12,4.44
2024-01-16,20.04,68.77,0.38,5.45
2024-01-17,19.5,71.85,0.01,3.41
2024-01-18,20.48,69.33,0.08,3.97
2024-01-19,22.07,68.45,0.12,4.76
2024-01-20,22.69,73.22,0.06,4.18
2024-01-21,23.25,80.13,1.11,4.17
2024-01-22,21.41,80.95,1.5,4.05
2024-01-23,19.52,76.34,1.35,2.43
2024-01-24,18.01,70.92,0.12,2.95
2024-01-25,19.0,68.25,0.19,3.55
2024-01-26,18.94,72.59,1.07,3.23
2024-01-27,19.02,72.92,1.52,2.44
2024-01-28,19.72,71.32,1.51,3.32
2024-01-29,18.78,69.73,0.0,4.08
2024-01-30,19.24,73.54,0.06,4.46
2024-01-31,21.06,73.4,0.17,4.93
2024-02-01,22.52,79.27,0.24,4.42
2024-02-02,22.8,79.94,0.01,4.69
2024-02-03,22.06,84.27,0.06,5.15
2024-02-04,22.95,86.98,2.72,2.74
2024-02-05,23.19,85.67,0.31,3.42
2024-02-06,20.81,76.1,0.01,3.72
2024-02-07,20.37,74.19,0.02,4.07
2024-02-08,20.99,84.07,10.27,1.43
2024-02-09,20.08,76.22,0.88,4.45
2024-02-10,19.5,78.24,2.06,2.61
2024-02-11,19.1,68.12,0.01,4.76
2024-02-12,19.24,66.99,0.0,4.18
2024-02-13,19.33,70.41,0.06,4.46
2024-02-14,20.31,69.69,0.21,5.21
2024-02-15,21.53,70.89,0.25,5.09
2024-02-16,22.01,79.13,1.02,5.17
2024-02-17,20.65,82.83,3.47,4.27
2024-02-18,20.44,79.59,0.06,4.8
2024-02-19,21.3,79.86,0.01,5.2
2024-02-20,21.6,78.78,0.05,5.51
2024-02-21,21.98,80.41,0.02,5.88
2024-02-22,23.14,76.55,0.11,5.74
2024-02-23,22.77,85.1,0.21,4.47
2024-02-24,21.76,82.06,0.45,4.83
2024-02-25,21.74,81.13,0.56,3.69
2024-02-26,20.62,72.64,0.46,3.52
2024-02-27,19.59,70.5,0.1,4.85
2024-02-28,18.41,74.55,0.01,5.39
2024-02-29,20.24,73.07,0.01,5.51
2024-03-01,21.07,82.83,4.11,3.99
2024-03-02,18.5,80.09,4.58,2.84
2024-03-03,18.23,76.04,0.73,2.07
2024-03-04,19.47,75.91,0.0,5.89
2024-03-05,21.23,87.78,0.61,5.43
2024-03-06,22.08,95.44,2.87,4.71
2024-03-07,20.3,78.09,0.09,4.7
2024-03-08,19.31,72.82,1.4,3.7
2024-03-09,18.24,68.02,0.17,4.58
2024-03-10,18.21,66.0,0.13,5.28
2024-03-11,19.01,69.08,0.06,4.94
2024-03-12,20.78,78.75,6.39,2.36
2024-03-13,18.79,66.09,0.0,5.92
2024-03-14,18.14,69.52,0.05,5.1
2024-03-15,19.0,69.59,0.02,6.33
2024-03-16,19.3,74.25,0.0,6.46
2024-03-17,20.09,75.64,0.0,6.41
2024-03-18,20.83,81.06,0.79,5.09
2024-03-19,20.35,80.28,2.79,1.97
2024-03-20,19.15,73.02,0.81,6.09
2024-03-21,18.09,65.98,0.0,6.49
2024-03-22,18.75,56.75,0.0,7.11
2024-03-23,20.12,72.7,0.0,6.83
2024-03-24,21.38,79.08,0.0,5.86
2024-03-25,21.52,85.35,0.0,6.75
2024-03-26,21.83,87.65,0.54,6.79
2024-03-27,20.71,76.29,0.36,6.08
2024-03-28,20.35,70.92,0.14,6.46
2024-03-29,21.97,90.41,0.24,4.97
2024-03-30,22.35,96.65,1.32,2.28
2024-03-31,22.43,97.77,2.32,1.69
2024-04-01,22.35,93.84,3.67,3.89
2024-04-02,22.35,91.85,1.17,2.81
2024-04-03,23.0,97.85,0.25,5.66
2024-04-04,23.32,93.5,0.42,7.29
2024-04-05,23.45,94.46,0.49,5.43
2024-04-06,23.75,95.84,1.25,5.03
2024-04-07,24.21,87.88,0.39,4.48
2024-04-08,24.35,89.32,1.69,4.07
2024-04-09,23.9,91.94,3.31,2.42
2024-04-10,22.45,84.71,3.84,2.82
2024-04-11,23.33,87.65,7.01,4.29
2024-04-12,22.65,83.75,0.02,6.94
2024-04-13,22.45,83.38,0.04,6.33
2024-04-14,23.08,81.66,0.03,4.58
2024-04-15,23.6,86.22,2.63,2.12
2024-04-16,24.45,89.5,0.85,6.15
2024-04-17,24.79,90.68,0.72,4.84
2024-04-18,24.41,90.99,7.63,2.32
2024-04-19,22.2,74.96,0.0,7.33
2024-04-20,23.0,71.44,0.01,6.95
2024-04-21,24.2,78.84,0.02,7.32
2024-04-22,24.76,89.84,0.16,7.26
2024-04-23,25.13,88.19,0.56,5.46
2024-04-24,25.45,91.0,7.77,3.95
2024-04-25,24.98,90.3,7.67,2.39
2024-04-26,25.44,93.8,11.67,3.75
2024-04-27,25.55,94.27,9.37,4.7
2024-04-28,25.6,94.75,3.09,5.55
2024-04-29,25.76,92.65,1.91,6.0
2024-04-30,26.05,90.81,1.54,6.51
2024-05-01,26.43,88.55,0.76,7.39
2024-05-02,25.35,86.54,2.19,5.26
2024-05-03,24.44,81.9,8.26,5.46
2024-05-04,24.78,84.65,1.42,7.03
2024-05-05,25.53,79.29,0.85,7.07
2024-05-06,26.07,78.94,0.46,6.89
2024-05-07,26.17,84.14,4.66,4.06
2024-05-08,24.82,76.53,1.17,7.12
2024-05-09,24.02,70.68,0.01,7.75
2024-05-10,24.25,71.05,0.15,6.15
2024-05-11,25.26,74.19,0.31,6.7
2024-05-12,26.49,83.48,1.26,7.14
2024-05-13,26.63,89.22,9.12,3.77
2024-05-14,26.62,88.73,11.6,1.93
2024-05-15,26.84,90.5,6.47,2.84
2024-05-16,25.29,81.49,0.69,7.26
2024-05-17,24.88,81.87,7.04,2.71
2024-05-18,25.82,89.96,39.7,1.58
2024-05-19,26.2,87.01,35.7,2.59
2024-05-20,26.66,83.17,5.21,6.71
2024-05-21,26.42,86.7,16.22,3.1
2024-05-22,27.39,86.54,3.68,5.97
2024-05-23,28.09,82.14,0.44,6.56
2024-05-24,27.68,86.8,1.01,7.57
2024-05-25,27.03,86.51,1.53,6.37
2024-05-26,26.79,86.69,2.13,6.05
2024-05-27,28.1,84.79,1.1,5.79
2024-05-28,27.89,87.14,14.88,5.82
2024-05-29,27.17,86.04,35.1,0.82
2024-05-30,27.31,89.88,9.63,4.0
2024-05-31,27.15,92.7,4.14,5.78
2024-06-01,26.72,91.72,7.25,5.14
2024-06-02,24.99,85.63,5.72,3.39
2024-06-03,25.56,83.84,11.32,2.04
2024-06-04,25.15,83.03,9.96,3.94
2024-06-05,25.61,75.38,0.56,7.21
2024-06-06,25.94,86.1,13.61,4.84
2024-06-07,25.67,84.3,8.02,4.53
2024-06-08,26.58,89.84,7.94,4.65
2024-06-09,27.19,90.87,11.25,5.06
2024-06-10,27.54,88.84,11.53,3.99
2024-06-11,27.31,87.95,10.62,4.19
2024-06-12,27.98,85.77,11.68,4.98
2024-06-13,28.01,87.73,5.0,4.74
2024-06-14,28.07,90.24,6.86,6.31
2024-06-15,28.13,90.45,5.44,6.91
2024-06-16,28.24,87.68,2.4,5.01
2024-06-17,28.27,86.49,3.21,7.82
2024-06-18,28.19,85.76,17.08,4.13
2024-06-19,28.0,83.75,3.67,4.37
2024-06-20,28.15,87.29,2.03,7.18
2024-06-21,29.11,81.83,0.56,6.45
2024-06-22,29.2,81.57,0.6,7.19
2024-06-23,29.68,79.24,0.52,7.59
2024-06-24,29.55,75.17,0.05,8.03
2024-06-25,29.13,81.11,0.02,7.97
2024-06-26,29.38,76.12,0.05,8.26
2024-06-27,29.17,78.93,0.3,7.94
2024-06-28,28.42,84.24,0.29,7.75
2024-06-29,28.97,83.42,0.81,7.46
2024-06-30,29.1,82.14,0.33,7.94
2024-07-01,28.85,83.29,0.0,7.86
2024-07-02,29.34,82.19,0.01,7.63
2024-07-03,29.47,82.52,0.01,7.65
2024-07-04,29.2,83.92,0.01,7.48
2024-07-05,29.39,80.53,0.03,7.79
2024-07-06,29.45,78.83,0.05,7.98
2024-07-07,29.56,77.08,0.03,7.98
2024-07-08,29.91,73.95,0.02,7.92
2024-07-09,30.29,73.97,0.02,7.71
2024-07-10,30.01,78.04,0.07,7.86
2024-07-11,29.98,79.99,0.09,7.61
2024-07-12,30.11,79.57,0.27,7.68
2024-07-13,30.09,78.76,0.15,7.78
2024-07-14,29.96,80.55,0.04,7.91
2024-07-15,30.18,77.77,0.63,6.65
2024-07-16,29.6,81.01,1.16,7.33
2024-07-17,29.33,80.89,0.64,7.44
2024-07-18,29.69,81.27,0.51,7.45
2024-07-19,29.93,81.18,0.14,7.77
2024-07-20,30.04,82.61,1.39,7.7
2024-07-21,30.18,82.86,3.7,7.44
2024-07-22,30.31,79.31,1.5,7.24
2024-07-23,30.34,78.41,3.76,6.06
2024-07-24,29.68,80.98,3.72,3.88
2024-07-25,29.78,81.94,4.69,4.64
2024-07-26,29.84,82.35,4.67,6.97
2024-07-27,29.92,81.05,3.43,7.41
2024-07-28,29.97,81.16,2.14,7.38
2024-07-29,29.64,79.63,0.93,6.96
2024-07-30,29.67,83.39,0.26,6.43
2024-07-31,30.11,79.45,0.22,7.59
2024-08-01,30.34,77.75,0.34,7.56
2024-08-02,30.3,79.93,0.54,5.66
2024-08-03,29.99,82.92,1.21,4.4
2024-08-04,29.89,84.76,2.85,7.04
2024-08-05,30.2,82.39,0.36,7.39
2024-08-06,30.0,81.2,0.8,7.37
2024-08-07,29.81,80.04,0.4,7.44
2024-08-08,30.25,74.93,0.1,7.48
2024-08-09,29.93,76.42,0.06,7.47
2024-08-10,30.11,74.76,0.28,7.39
2024-08-11,30.09,77.61,0.8,7.37
2024-08-12,30.1,77.5,0.4,7.27
2024-08-13,30.12,77.93,0.1,6.83
2024-08-14,30.6,75.88,0.55,7.09
2024-08-15,30.55,72.58,0.16,7.18
2024-08-16,30.7,74.02,2.03,6.82
2024-08-17,30.18,81.86,5.02,0.57
2024-08-18,29.65,82.82,11.29,6.42
2024-08-19,30.09,81.18,0.77,7.14
2024-08-20,30.29,82.19,2.82,3.97
2024-08-21,30.13,83.62,1.51,7.12
2024-08-22,29.88,76.5,1.53,6.45
2024-08-23,28.92,80.37,3.43,7.01
2024-08-24,29.34,77.76,1.05,6.87
2024-08-25,29.04,81.15,4.08,3.04
2024-08-26,28.7,81.57,5.47,4.21
2024-08-27,29.02,80.45,2.74,3.49
2024-08-28,29.4,82.91,7.51,5.62
2024-08-29,29.57,83.97,1.58,5.51
2024-08-30,29.5,85.23,0.89,6.9
2024-08-31,29.36,82.91,0.72,5.72
2024-09-01,28.69,81.84,0.31,6.71
2024-09-02,28.79,82.52,1.56,6.61
2024-09-03,28.96,83.59,1.32,6.82
2024-09-04,28.82,81.67,0.58,6.87
2024-09-05,29.08,80.03,0.85,6.86
2024-09-06,28.96,82.04,0.5,6.63
2024-09-07,29.22,84.3,1.23,6.23
2024-09-08,29.22,86.01,1.59,6.43
2024-09-09,29.47,84.9,9.99,5.23
2024-09-10,29.41,83.67,3.11,5.37
2024-09-11,29.09,82.51,0.64,6.64
2024-09-12,29.14,80.88,1.23,5.71
2024-09-13,29.05,85.3,22.83,1.83
2024-09-14,29.45,91.05,5.44,4.67
2024-09-15,28.91,87.81,1.53,6.27
2024-09-16,28.8,82.0,0.38,6.58
2024-09-17,28.69,84.77,1.47,4.6
2024-09-18,28.45,86.68,24.45,2.39
2024-09-19,28.48,87.82,2.23,4.65
2024-09-20,28.15,82.94,0.24,6.5
2024-09-21,28.19,83.42,0.23,6.49
2024-09-22,28.66,83.95,0.66,6.32
2024-09-23,28.61,87.0,3.83,5.34
2024-09-24,28.64,85.69,13.14,1.34
2024-09-25,28.69,85.47,8.48,5.44
2024-09-26,28.46,84.54,5.93,5.25
2024-09-27,28.68,83.02,4.23,6.04
2024-09-28,28.42,82.58,2.43,6.2
2024-09-29,28.8,82.27,6.17,5.23
2024-09-30,27.09,83.45,6.54,0.97
2024-10-01,26.92,81.17,3.53,5.94
2024-10-02,27.73,77.72,7.12,4.85
2024-10-03,28.11,83.42,7.32,5.41
2024-10-04,28.09,83.07,0.47,5.85
2024-10-05,28.16,82.09,0.26,5.7
2024-10-06,28.08,81.09,0.17,5.85
2024-10-07,28.13,78.86,0.12,5.99
2024-10-08,27.29,80.02,0.06,5.87
2024-10-09,27.35,78.04,0.13,5.49
2024-10-10,27.54,76.03,0.09,4.95
2024-10-11,27.72,73.9,0.01,5.79
2024-10-12,27.77,78.42,0.08,5.64
2024-10-13,28.05,81.95,2.27,5.51
2024-10-14,27.94,83.11,2.35,5.25
2024-10-15,27.93,80.07,0.56,5.57
2024-10-16,28.22,87.82,10.79,3.9
2024-10-17,28.34,84.09,2.33,5.37
2024-10-18,28.12,83.11,0.44,5.21
2024-10-19,28.42,80.29,0.26,5.42
2024-10-20,27.85,84.01,0.07,5.4
2024-10-21,28.18,81.9,0.12,5.3
2024-10-22,28.34,76.14,0.07,5.23
2024-10-23,28.27,84.75,2.29,5.21
2024-10-24,28.43,79.39,0.47,4.88
2024-10-25,28.21,78.28,0.49,5.25
2024-10-26,27.94,79.43,1.09,5.11
2024-10-27,28.11,83.61,3.19,3.8
2024-10-28,28.44,83.55,1.12,5.05
2024-10-29,28.4,86.98,2.7,4.73
2024-10-30,28.35,85.47,2.95,4.68
2024-10-31,28.34,86.11,1.23,4.89
2024-11-01,28.36,85.07,0.22,4.92
2024-11-02,28.18,82.79,0.24,4.91
2024-11-03,28.04,77.31,0.87,4.45
2024-11-04,27.61,71.04,0.66,4.82
2024-11-05,27.19,80.31,4.67,4.47
2024-11-06,26.54,81.59,15.04,1.89
2024-11-07,26.77,77.51,0.33,3.04
2024-11-08,26.99,82.01,3.42,2.48
2024-11-09,27.32,81.44,4.65,2.32
2024-11-10,26.96,84.88,18.93,2.13
2024-11-11,27.55,81.72,1.7,4.51
2024-11-12,26.76,86.0,4.73,4.39
2024-11-13,26.59,87.26,3.67,4.17
2024-11-14,27.1,80.08,0.39,4.43
2024-11-15,26.58,79.44,1.84,4.28
2024-11-16,26.62,78.78,0.68,3.83
2024-11-17,27.17,76.89,1.0,3.55
2024-11-18,26.83,82.65,5.1,2.87
2024-11-19,25.72,75.06,0.48,2.8
2024-11-20,25.03,72.42,0.0,4.13
2024-11-21,25.34,74.58,0.21,3.57
2024-11-22,25.52,78.47,3.94,1.43
2024-11-23,24.75,72.37,0.62,3.66
2024-11-24,24.76,69.26,0.1,2.27
2024-11-25,24.01,71.34,0.12,4.14
2024-11-26,24.89,71.45,0.0,4.33
2024-11-27,24.67,80.18,2.66,3.25
2024-11-28,22.74,79.68,8.4,1.73
2024-11-29,22.92,68.05,0.06,3.81
2024-11-30,22.88,66.49,0.01,3.92
2024-12-01,23.71,63.14,0.75,2.95
2024-12-02,24.15,75.89,3.71,2.35
2024-12-03,24.71,82.97,1.32,3.57
2024-12-04,23.88,77.94,0.65,3.0
2024-12-05,22.81,71.4,0.0,2.26
2024-12-06,23.2,68.61,0.0,2.81
2024-12-07,24.04,70.35,0.08,2.12
2024-12-08,22.65,78.41,1.82,1.51
2024-12-09,20.99,68.82,0.0,3.67
2024-12-10,21.59,65.67,0.0,3.66
2024-12-11,21.59,66.65,0.0,4.09
2024-12-12,22.26,71.4,3.99,2.37
2024-12-13,22.95,73.17,1.18,3.07
2024-12-14,22.03,79.37,8.34,2.1
2024-12-15,20.84,70.02,0.44,3.83
2024-12-16,21.72,65.23,0.06,2.96
2024-12-17,22.1,69.25,0.0,1.41
2024-12-18,22.11,69.29,1.42,2.55
2024-12-19,20.27,72.26,3.96,2.79
2024-12-20,20.47,68.38,0.05,2.24
2024-12-21,21.6,61.78,0.02,4.07
2024-12-22,21.34,72.11,1.22,2.35
2024-12-23,19.79,67.62,0.26,2.75
2024-12-24,20.63,69.29,0.9,0.9
2024-12-25,21.15,69.89,0.09,3.72
2024-12-26,22.53,70.43,4.16,4.0
2024-12-27,21.53,74.0,4.5,3.12
2024-12-28,20.25,75.11,11.11,1.28
2024-12-29,19.94,69.95,0.05,3.42
2024-12-30,20.47,66.25,0.43,3.87
2024-12-31,21.17,80.8,12.51,1.52
2025-01-01,20.87,73.45,3.13,2.46
2025-01-02,21.05,80.8,10.01,0.88
2025-01-03,20.99,84.14,11.59,1.12
2025-01-04,20.46,72.6,0.81,1.18
2025-01-05,20.42,73.77,0.04,2.38
2025-01-06,22.53,80.35,5.24,0.96
2025-01-07,20.12,70.33,0.0,3.18
2025-01-08,20.02,65.35,0.02,3.73
2025-01-09,20.38,66.32,0.01,3.22
2025-01-10,19.21,73.4,0.12,3.47
2025-01-11,17.73,69.18,0.15,3.02
2025-01-12,19.2,64.52,0.06,3.78
2025-01-13,18.34,69.32,0.0,3.13
2025-01-14,18.52,68.23,0.02,2.8
2025-01-15,19.2,68.54,8.03,2.3
2025-01-16,18.66,79.51,11.36,0.97
2025-01-17,18.3,70.87,0.31,3.21
2025-01-18,18.99,69.21,0.04,3.89
2025-01-19,19.59,64.35,0.0,4.38
2025-01-20,20.77,79.47,4.38,1.86
2025-01-21,20.19,77.99,4.13,3.44
2025-01-22,19.23,69.57,0.0,4.69
2025-01-23,20.12,68.92,0.02,4.51
2025-01-24,21.25,76.1,0.67,3.19
2025-01-25,20.88,86.55,7.21,0.99
2025-01-26,19.4,77.84,1.93,1.94
2025-01-27,19.0,71.32,4.8,4.68
2025-01-28,18.72,73.28,1.4,4.1
2025-01-29,18.25,69.33,0.0,3.84
2025-01-30,18.21,68.4,0.0,4.33
2025-01-31,18.32,71.43,0.05,3.0
2025-02-01,19.54,78.88,0.81,1.37
2025-02-02,21.07,88.15,10.28,1.4
2025-02-03,20.1,77.74,0.13,4.63
2025-02-04,17.84,73.09,0.41,1.09
