DATE,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2023-11-18,24.09,68.25,0.0,4.45
2023-11-19,25.35,72.54,0.0,4.09
2023-11-20,26.39,70.45,0.0,4.22
2023-11-21,25.02,69.59,0.0,4.39
2023-11-22,23.82,67.69,0.0,4.46
2023-11-23,24.2,68.09,0.0,4.21
2023-11-24,26.14,72.67,0.01,4.03
2023-11-25,26.83,70.86,1.59,4.45
2023-11-26,25.79,82.77,6.62,2.11
2023-11-27,25.65,84.42,5.52,3.73
2023-11-28,24.31,83.86,0.08,4.62
2023-11-29,23.3,81.23,0.0,4.42
2023-11-30,23.86,82.04,0.08,4.16
2023-12-01,23.68,83.39,0.09,3.98
2023-12-02,24.91,78.83,0.04,4.56
2023-12-03,25.47,75.05,0.0,4.3
2023-12-04,26.11,75.79,0.02,3.98
2023-12-05,25.52,71.85,0.0,3.75
2023-12-06,24.57,72.12,0.0,3.82
2023-12-07,24.46,73.0,0.01,4.5
2023-12-08,24.19,73.51,0.0,4.42
2023-12-09,24.72,68.87,0.0,4.7
2023-12-10,24.51,71.24,0.0,4.74
2023-12-11,24.28,71.95,0.0,4.69
2023-12-12,23.46,70.28,0.0,4.72
2023-12-13,23.86,67.11,0.0,4.36
2023-12-14,24.02,63.28,0.0,4.32
2023-12-15,23.45,59.93,0.0,4.11
2023-12-16,22.55,60.77,0.0,4.09
2023-12-17,23.55,67.15,0.05,3.8
2023-12-18,23.24,64.3,0.33,2.9
2023-12-19,23.03,60.35,0.0,3.85
2023-12-20,21.87,58.44,0.0,3.44
2023-12-21,21.79,58.9,0.0,3.64
2023-12-22,23.51,52.96,0.0,2.76
2023-12-23,24.49,54.41,0.0,4.58
2023-12-24,24.22,53.66,0.0,4.6
2023-12-25,24.49,53.31,0.0,4.55
2023-12-26,24.08,54.22,0.0,4.4
2023-12-27,24.13,57.23,0.0,4.29
2023-12-28,24.29,58.23,0.0,4.15
2023-12-29,25.22,54.61,0.0,4.32
2023-12-30,24.94,59.36,0.0,4.44
2023-12-31,25.07,58.35,0.0,4.26
2024-01-01,24.68,60.93,0.0,4.25
2024-01-02,24.09,59.98,0.0,4.22
2024-01-03,23.56,58.83,0.0,3.83
2024-01-04,22.72,56.52,0.0,4.16
2024-01-05,21.44,58.2,0.0,4.16
2024-01-06,23.06,59.31,0.0,3.78
2024-01-07,24.34,66.73,0.02,4.14
2024-01-08,26.04,59.62,0.05,4.34
2024-01-09,25.73,64.74,0.98,4.0
2024-01-10,25.92,61.47,0.02,3.93
2024-01-11,26.68,60.29,0.0,4.39
2024-01-12,26.46,54.63,0.0,4.59
2024-01-13,26.0,56.25,0.0,4.79
2024-01-14,24.57,51.18,0.0,5.12
2024-01-15,22.46,46.99,0.0,5.35
2024-01-16,21.47,50.53,0.0,6.61
2024-01-17,21.76,59.44,0.0,4.75
2024-01-18,22.0,60.56,0.0,4.74
2024-01-19,22.18,54.63,0.0,4.69
2024-01-20,22.66,56.87,0.0,4.85
2024-01-21,22.93,50.56,0.0,5.0
2024-01-22,23.03,50.34,0.0,4.93
2024-01-23,21.87,42.88,0.0,5.37
2024-01-24,21.74,39.82,0.0,5.49
2024-01-25,22.39,38.69,0.0,5.43
2024-01-26,23.54,39.77,0.0,5.21
2024-01-27,24.88,41.99,0.0,4.74
2024-01-28,24.99,43.14,0.0,4.64
2024-01-29,24.95,41.04,0.0,4.6
2024-01-30,24.42,42.87,0.0,4.82
2024-01-31,24.11,50.28,0.0,5.02
2024-02-01,23.02,62.49,0.04,5.27
2024-02-02,23.82,58.78,0.0,5.29
2024-02-03,26.23,43.6,0.0,5.41
2024-02-04,27.23,43.02,0.0,5.2
2024-02-05,27.02,44.68,0.0,5.43
2024-02-06,26.68,45.82,0.0,5.51
2024-02-07,26.43,48.38,0.0,5.51
2024-02-08,26.32,41.94,0.0,5.54
2024-02-09,26.04,42.83,0.0,5.78
2024-02-10,25.17,39.59,0.0,5.83
2024-02-11,24.96,36.76,0.0,5.82
2024-02-12,25.42,39.34,0.0,5.26
2024-02-13,25.08,41.39,0.0,5.07
2024-02-14,25.71,32.14,0.0,5.32
2024-02-15,26.63,33.67,0.0,5.48
2024-02-16,28.04,41.09,0.0,5.3
2024-02-17,28.61,38.58,0.0,5.49
2024-02-18,28.23,38.04,0.0,5.86
2024-02-19,27.57,39.26,0.0,6.3
2024-02-20,26.05,55.65,0.0,6.27
2024-02-21,25.18,67.66,0.0,6.06
2024-02-22,25.0,65.1,0.0,6.0
2024-02-23,24.63,54.44,0.0,6.35
2024-02-24,24.68,28.2,0.0,6.56
2024-02-25,25.28,21.75,0.0,6.54
2024-02-26,28.0,31.49,0.0,5.48
2024-02-27,29.1,36.8,0.01,5.21
2024-02-28,30.16,39.52,0.0,5.67
2024-02-29,30.79,40.75,0.18,5.88
2024-03-01,30.23,51.93,0.95,4.99
2024-03-02,27.82,60.91,0.37,5.99
2024-03-03,25.06,63.04,0.09,6.19
2024-03-04,24.15,45.96,0.0,6.95
2024-03-05,24.8,31.66,0.0,6.95
2024-03-06,25.53,29.34,0.0,6.83
2024-03-07,27.12,32.64,0.0,6.69
2024-03-08,28.4,29.81,0.0,6.72
2024-03-09,28.74,29.07,0.0,6.81
2024-03-10,28.33,31.3,0.0,6.79
2024-03-11,28.96,33.83,0.02,6.65
2024-03-12,28.98,42.17,0.03,6.72
2024-03-13,27.69,54.48,0.0,6.73
2024-03-14,26.78,53.52,0.0,6.83
2024-03-15,25.92,50.69,0.0,7.01
2024-03-16,26.32,46.77,0.0,6.74
2024-03-17,27.28,47.09,0.0,6.64
2024-03-18,27.84,50.8,0.0,6.72
2024-03-19,28.27,53.7,0.08,7.01
2024-03-20,29.79,29.75,0.02,7.17
2024-03-21,30.21,22.3,0.01,6.67
2024-03-22,29.91,37.13,0.1,6.6
2024-03-23,29.45,45.86,0.02,6.68
2024-03-24,29.98,49.81,0.0,6.62
2024-03-25,30.2,50.83,0.01,6.76
2024-03-26,30.35,55.7,0.02,6.65
2024-03-27,30.76,56.82,0.06,6.28
2024-03-28,30.72,56.87,0.03,5.47
2024-03-29,31.67,52.97,0.25,5.52
2024-03-30,31.01,53.24,0.01,5.74
2024-03-31,31.52,46.06,0.01,6.44
2024-04-01,30.76,45.94,0.0,6.29
2024-04-02,30.07,47.34,0.0,6.88
2024-04-03,30.32,48.47,0.0,6.72
2024-04-04,30.61,48.91,0.0,6.58
2024-04-05,31.18,53.18,0.19,7.06
2024-04-06,31.6,45.42,0.43,6.91
2024-04-07,30.77,48.07,0.0,7.02
2024-04-08,30.63,52.42,0.0,7.19
2024-04-09,30.93,53.32,0.01,7.0
2024-04-10,31.09,52.2,0.01,6.85
2024-04-11,31.32,46.27,0.01,6.75
2024-04-12,31.09,45.51,0.01,6.99
2024-04-13,29.92,50.14,0.0,7.14
2024-04-14,30.47,54.24,0.02,6.93
2024-04-15,33.32,50.75,0.02,6.69
2024-04-16,36.44,32.35,0.02,6.29
2024-04-17,35.49,35.53,0.01,6.13
2024-04-18,33.91,50.19,0.07,6.43
2024-04-19,33.06,50.15,0.05,6.29
2024-04-20,32.52,49.89,0.31,6.22
2024-04-21,31.63,49.78,0.77,6.17
2024-04-22,31.65,51.33,0.16,5.99
2024-04-23,31.49,50.13,0.0,7.08
2024-04-24,31.55,52.67,0.33,6.87
2024-04-25,32.35,50.83,0.21,6.58
2024-04-26,32.9,50.29,0.41,6.37
2024-04-27,33.98,47.74,0.22,6.41
2024-04-28,34.83,46.03,0.03,6.48
2024-04-29,34.4,41.45,0.01,6.74
2024-04-30,33.84,44.3,0.03,7.27
2024-05-01,32.15,48.07,0.0,7.68
2024-05-02,31.45,49.75,0.0,7.63
2024-05-03,30.95,50.19,0.0,7.63
2024-05-04,31.18,54.78,0.01,7.45
2024-05-05,32.39,56.44,0.04,7.59
2024-05-06,31.72,59.1,0.07,7.5
2024-05-07,31.68,60.87,0.06,7.32
2024-05-08,31.9,55.98,0.12,7.34
2024-05-09,31.33,58.65,0.1,7.15
2024-05-10,31.95,56.2,1.41,6.63
2024-05-11,32.5,53.35,4.43,6.4
2024-05-12,31.4,61.88,7.3,6.51
2024-05-13,32.3,58.66,3.05,6.14
2024-05-14,32.33,59.77,5.09,6.7
2024-05-15,32.26,61.98,8.77,7.2
2024-05-16,33.03,59.67,2.38,6.58
2024-05-17,32.1,64.63,1.55,6.42
2024-05-18,32.94,61.18,0.71,6.29
2024-05-19,33.15,58.77,0.86,6.77
2024-05-20,32.85,61.37,1.12,6.55
2024-05-21,32.49,64.86,0.76,6.77
2024-05-22,33.21,64.65,0.82,6.29
2024-05-23,33.46,58.74,0.19,6.78
2024-05-24,32.49,63.89,0.05,6.96
2024-05-25,31.72,63.88,0.13,6.47
2024-05-26,31.72,64.31,0.16,5.94
2024-05-27,31.81,64.38,0.05,4.56
2024-05-28,32.13,62.56,0.07,6.48
2024-05-29,31.96,66.32,0.19,6.83
2024-05-30,32.05,65.76,0.13,6.75
2024-05-31,32.31,64.91,0.11,6.91
2024-06-01,32.53,62.81,0.23,6.64
2024-06-02,32.38,59.97,0.29,6.62
2024-06-03,31.6,64.97,5.19,5.7
2024-06-04,30.87,72.2,7.05,6.77
2024-06-05,30.86,72.27,4.87,7.15
2024-06-06,31.05,69.4,2.85,7.08
2024-06-07,30.42,72.29,2.26,5.95
2024-06-08,29.23,78.47,23.64,5.52
2024-06-09,28.34,85.79,30.5,3.35
2024-06-10,28.59,80.76,20.5,3.95
2024-06-11,28.42,80.31,7.2,5.48
2024-06-12,29.08,80.52,5.78,6.16
2024-06-13,29.49,79.0,15.41,5.96
2024-06-14,29.24,82.54,14.07,5.25
2024-06-15,29.6,79.56,3.19,6.59
2024-06-16,29.55,77.76,2.12,6.55
2024-06-17,29.24,80.44,4.3,5.71
2024-06-18,28.68,82.82,16.5,4.42
2024-06-19,28.79,82.59,22.81,3.83
2024-06-20,28.83,84.56,32.23,2.02
2024-06-21,29.34,84.46,16.57,5.11
2024-06-22,29.62,82.99,12.65,3.77
2024-06-23,28.7,83.23,13.84,4.5
2024-06-24,29.0,79.69,11.49,3.81
2024-06-25,28.36,82.67,4.34,6.11
2024-06-26,27.95,87.6,20.03,4.88
2024-06-27,27.85,91.26,39.71,4.77
2024-06-28,27.41,92.0,42.02,2.2
2024-06-29,28.45,87.34,20.19,4.44
2024-06-30,28.24,87.47,12.74,2.94
2024-07-01,28.34,86.08,23.8,4.16
2024-07-02,28.15,88.01,25.75,3.4
2024-07-03,28.36,85.66,6.79,4.64
2024-07-04,28.05,87.24,13.04,4.61
2024-07-05,28.0,88.6,18.03,3.23
2024-07-06,28.03,88.61,39.52,3.28
2024-07-07,27.82,90.24,58.64,3.07
2024-07-08,27.57,90.94,56.74,2.68
2024-07-09,26.81,89.86,40.59,3.27
2024-07-10,26.64,88.75,13.21,4.84
2024-07-11,27.37,90.23,20.43,2.57
2024-07-12,27.18,92.96,80.45,2.5
2024-07-13,27.02,93.15,92.31,1.22
2024-07-14,27.19,93.61,53.06,3.18
2024-07-15,27.1,90.44,30.52,2.87
2024-07-16,25.83,89.18,9.37,3.52
2024-07-17,26.79,92.55,25.98,4.54
2024-07-18,26.76,93.73,48.74,2.1
2024-07-19,26.71,93.1,43.23,1.83
2024-07-20,26.47,94.34,69.62,1.49
2024-07-21,26.69,94.25,87.64,1.69
2024-07-22,26.29,94.02,70.85,1.63
2024-07-23,26.54,93.88,61.65,2.5
2024-07-24,26.42,93.67,67.36,1.35
2024-07-25,25.95,92.44,142.54,1.42
2024-07-26,26.44,92.1,21.55,2.73
2024-07-27,26.48,92.19,13.78,2.67
2024-07-28,26.18,93.55,28.97,2.07
2024-07-29,26.35,93.76,41.28,2.29
2024-07-30,26.82,92.31,33.89,4.68
2024-07-31,27.03,92.2,21.69,2.39
2024-08-01,26.74,92.64,28.05,2.99
2024-08-02,26.3,93.4,33.26,3.26
2024-08-03,26.01,93.59,103.94,1.14
2024-08-04,25.98,94.4,41.18,1.07
2024-08-05,26.38,92.21,19.7,3.08
2024-08-06,26.34,91.47,17.03,2.99
2024-08-07,26.55,90.71,11.21,3.3
2024-08-08,26.54,90.23,8.99,3.01
2024-08-09,26.75,90.92,11.6,2.23
2024-08-10,26.63,90.84,9.25,2.62
2024-08-11,26.53,90.56,8.32,3.23
2024-08-12,26.79,89.99,3.94,3.01
2024-08-13,26.97,89.53,2.71,3.86
2024-08-14,27.08,88.25,1.02,4.27
2024-08-15,27.09,88.32,0.64,4.97
2024-08-16,27.24,88.44,1.28,4.55
2024-08-17,27.47,86.03,20.13,4.72
2024-08-18,27.39,89.45,42.32,4.29
2024-08-19,26.87,94.14,19.39,2.69
2024-08-20,27.19,91.72,5.64,3.63
2024-08-21,27.66,88.12,2.15,4.35
2024-08-22,27.83,88.44,3.98,4.65
2024-08-23,27.73,88.86,15.2,2.43
2024-08-24,26.4,93.2,67.52,0.72
2024-08-25,26.29,92.45,58.74,1.52
2024-08-26,26.5,92.6,34.42,1.39
2024-08-27,26.63,90.55,23.38,3.0
2024-08-28,26.6,91.1,15.4,3.0
2024-08-29,26.75,90.64,7.8,3.27
2024-08-30,26.84,89.7,7.34,4.31
2024-08-31,26.49,90.24,3.64,4.4
2024-09-01,26.25,92.21,2.75,1.86
2024-09-02,25.49,93.82,21.39,0.89
2024-09-03,25.13,92.46,13.67,2.71
2024-09-04,26.79,91.26,15.46,3.51
2024-09-05,26.82,91.2,21.4,2.47
2024-09-06,26.79,89.96,14.01,3.13
2024-09-07,26.54,90.29,16.13,3.41
2024-09-08,26.49,91.03,6.61,4.37
2024-09-09,26.79,89.52,9.06,2.79
2024-09-10,26.55,89.76,8.47,3.76
2024-09-11,26.4,90.24,9.33,3.71
2024-09-12,26.39,89.71,6.03,2.69
2024-09-13,25.8,89.37,2.91,4.6
2024-09-14,26.21,87.76,10.11,3.83
2024-09-15,26.39,86.78,11.88,2.75
2024-09-16,26.27,83.69,3.16,5.53
2024-09-17,25.76,84.92,2.3,5.57
2024-09-18,26.0,83.9,0.99,5.71
2024-09-19,26.17,83.13,0.1,5.15
2024-09-20,26.69,83.19,0.29,5.04
2024-09-21,26.57,87.2,0.48,5.21
2024-09-22,26.78,89.71,8.46,4.63
2024-09-23,27.19,91.7,22.04,4.19
2024-09-24,26.73,94.3,45.96,3.35
2024-09-25,26.49,94.67,70.9,1.68
2024-09-26,26.37,92.91,74.73,2.67
2024-09-27,26.27,93.29,66.92,1.64
2024-09-28,26.42,90.08,9.71,2.46
2024-09-29,26.23,90.79,4.17,3.76
2024-09-30,27.33,85.53,1.09,5.23
2024-10-01,27.9,87.09,0.5,5.71
2024-10-02,27.7,89.93,2.4,5.75
2024-10-03,27.26,88.56,1.13,5.32
2024-10-04,26.61,87.78,0.18,5.45
2024-10-05,26.81,85.06,0.04,5.89
2024-10-06,27.57,83.32,6.54,5.02
2024-10-07,27.97,79.1,0.39,5.81
2024-10-08,27.62,80.74,2.08,4.82
2024-10-09,26.2,88.78,7.3,2.93
2024-10-10,26.99,86.82,43.1,3.49
2024-10-11,27.61,86.08,34.61,4.37
2024-10-12,28.12,85.78,1.62,4.71
2024-10-13,28.33,85.84,34.7,5.08
2024-10-14,28.37,83.15,5.03,5.49
2024-10-15,27.96,87.6,9.34,4.39
2024-10-16,28.32,85.22,6.89,4.05
2024-10-17,27.86,86.8,3.83,3.68
2024-10-18,27.45,87.62,6.57,4.7
2024-10-19,26.97,90.54,7.19,4.42
2024-10-20,27.86,82.63,11.86,4.98
2024-10-21,26.63,84.35,1.25,4.02
2024-10-22,27.75,82.22,4.38,5.12
2024-10-23,27.64,83.21,1.97,5.38
2024-10-24,27.14,77.82,0.03,5.12
2024-10-25,26.19,73.8,0.0,5.52
2024-10-26,25.64,76.57,0.0,5.59
2024-10-27,25.39,78.1,0.0,5.52
2024-10-28,26.2,80.14,0.0,5.46
2024-10-29,26.55,80.71,0.97,4.94
2024-10-30,26.81,76.92,0.84,5.2
2024-10-31,26.97,76.86,0.04,5.13
2024-11-01,26.46,74.52,0.01,4.97
2024-11-02,26.0,69.49,0.0,5.4
2024-11-03,25.41,71.67,0.0,5.26
2024-11-04,25.66,72.21,0.0,5.09
2024-11-05,25.49,73.02,0.0,5.15
2024-11-06,25.21,72.65,0.0,5.34
2024-11-07,24.71,74.86,0.0,5.31
2024-11-08,25.03,75.02,0.0,5.18
2024-11-09,24.93,73.55,0.0,5.16
2024-11-10,24.86,73.69,0.0,4.77
2024-11-11,24.12,73.58,0.0,5.14
2024-11-12,23.46,73.79,0.0,5.2
2024-11-13,23.67,74.31,0.0,5.23
2024-11-14,24.65,74.54,0.0,4.91
2024-11-15,25.4,81.1,0.45,3.73
2024-11-16,26.6,76.46,0.05,4.6
2024-11-17,25.51,75.89,0.0,4.86
2024-11-18,23.24,69.04,0.01,5.12
2024-11-19,22.21,71.65,0.0,5.12
2024-11-20,22.0,71.79,0.0,4.96
2024-11-21,22.25,70.82,0.0,4.9
2024-11-22,22.62,70.06,0.0,4.96
2024-11-23,22.92,67.02,0.0,4.93
2024-11-24,22.82,69.37,0.0,4.79
2024-11-25,22.2,70.94,0.0,4.7
2024-11-26,21.17,70.21,0.0,4.87
2024-11-27,20.93,68.4,0.0,4.91
2024-11-28,20.65,68.97,0.01,4.87
2024-11-29,20.11,65.87,0.06,4.91
2024-11-30,21.33,66.75,0.0,4.8
2024-12-01,23.6,79.06,0.02,3.98
2024-12-02,25.36,80.17,0.24,4.34
2024-12-03,26.48,79.17,1.14,2.78
2024-12-04,26.73,82.0,2.52,
2024-12-05,26.72,80.89,0.21,4.07
2024-12-06,26.42,81.52,0.02,4.27
2024-12-07,24.28,76.06,0.0,4.54
2024-12-08,21.71,66.95,0.0,4.74
2024-12-09,19.77,61.51,0.0,4.58
2024-12-10,20.98,62.27,0.0,4.61
2024-12-11,22.4,69.82,0.0,4.62
2024-12-12,22.05,67.08,0.0,4.54
2024-12-13,21.3,66.42,0.0,4.72
2024-12-14,20.8,62.04,0.17,4.75
2024-12-15,21.25,58.84,0.23,4.81
2024-12-16,21.04,53.07,0.0,4.84
2024-12-17,21.06,54.29,0.0,4.74
2024-12-18,21.49,53.8,0.0,4.76
2024-12-19,21.43,62.33,0.0,4.68
2024-12-20,21.72,74.79,0.0,4.56
2024-12-21,21.95,77.32,0.0,4.42
2024-12-22,22.25,84.68,0.02,3.44
2024-12-23,22.07,86.32,0.01,3.38
2024-12-24,21.69,79.18,0.0,3.62
2024-12-25,21.98,77.09,0.0,4.3
2024-12-26,22.68,78.33,0.0,3.93
2024-12-27,23.32,81.35,0.01,3.98
2024-12-28,23.93,79.1,0.48,4.06
2024-12-29,24.68,73.57,0.04,4.24
2024-12-30,24.62,69.71,0.0,4.39
2024-12-31,24.68,65.9,0.0,4.58
2025-01-01,24.25,68.91,0.0,4.54
2025-01-02,24.18,59.35,0.0,4.79
2025-01-03,22.78,51.64,1.2,4.85
2025-01-04,22.4,52.93,0.0,4.89
2025-01-05,22.43,57.64,0.0,4.39
2025-01-06,21.63,61.43,0.0,4.73
2025-01-07,22.27,58.15,0.0,4.85
2025-01-08,22.38,55.6,0.02,4.76
2025-01-09,22.55,47.35,0.0,4.89
2025-01-10,22.74,56.5,0.0,4.79
2025-01-11,22.49,64.19,0.0,4.47
2025-01-12,22.18,64.08,0.0,4.32
2025-01-13,23.7,63.03,0.0,4.43
2025-01-14,24.32,61.74,0.0,4.54
2025-01-15,24.73,66.68,0.0,4.32
2025-01-16,24.19,66.17,0.0,4.5
2025-01-17,24.94,56.29,0.0,4.89
2025-01-18,24.64,51.64,0.0,4.98
2025-01-19,24.09,52.92,0.0,5.05
2025-01-20,24.24,50.13,0.0,5.09
2025-01-21,23.72,50.94,0.0,5.17
2025-01-22,23.63,51.95,0.0,5.17
2025-01-23,23.4,51.46,0.0,5.07
2025-01-24,24.75,53.97,0.0,5.12
2025-01-25,26.19,52.91,0.0,5.18
2025-01-26,26.44,50.87,0.0,5.21
2025-01-27,26.02,49.78,0.0,5.21
2025-01-28,25.55,47.92,0.0,5.13
2025-01-29,25.52,46.76,0.0,5.28
2025-01-30,24.91,49.07,0.0,5.3
2025-01-31,23.58,53.3,0.0,5.4
2025-02-01,23.02,55.8,0.0,5.36
2025-02-02,24.32,47.32,0.0,5.25
2025-02-03,24.27,54.08,0.0,5.33
2025-02-04,23.48,57.64,0.0,5.38
