DATE,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2025-02-05,16.84,26.83,0.0,4.34
2025-02-06,15.8,21.99,0.0,4.43
2025-02-07,15.15,22.44,0.0,4.39
2025-02-08,18.98,14.76,0.0,4.42
2025-02-09,20.33,15.24,0.0,4.48
2025-02-10,20.88,19.96,0.0,4.42
2025-02-11,21.18,23.03,0.0,4.51
2025-02-12,18.66,29.58,0.0,4.61
2025-02-13,19.5,21.72,0.0,4.63
2025-02-14,21.97,21.08,0.0,4.59
2025-02-15,21.85,27.28,0.0,4.62
2025-02-16,20.93,35.21,0.0,3.46
2025-02-17,22.37,29.81,0.0,4.78
2025-02-18,22.11,33.1,0.03,4.78
2025-02-19,21.58,34.17,2.54,3.12
2025-02-20,20.86,41.69,0.08,4.77
2025-02-21,18.73,48.71,0.0,4.61
2025-02-22,19.55,42.43,0.27,4.93
2025-02-23,21.19,38.11,0.0,5.06
2025-02-24,21.96,34.26,0.0,4.96
2025-02-25,24.41,34.36,0.04,4.39
2025-02-26,25.69,34.69,0.04,2.78
2025-02-27,24.22,41.27,0.21,0.89
2025-02-28,21.15,65.81,7.85,4.03
2025-03-01,20.95,55.07,0.26,4.53
2025-03-02,20.15,38.87,0.02,5.3
2025-03-03,22.61,32.11,0.0,5.1
2025-03-04,17.92,30.98,0.04,5.3
2025-03-05,17.3,26.68,0.0,5.54
2025-03-06,20.67,15.75,0.0,5.51
2025-03-07,23.6,17.96,0.0,5.39
2025-03-08,24.37,21.71,0.0,5.53
2025-03-09,25.73,21.16,0.0,5.27
2025-03-10,27.47,22.84,0.0,4.8
2025-03-11,26.32,26.19,0.0,3.59
2025-03-12,26.14,32.22,0.0,5.33
2025-03-13,27.62,30.88,0.05,5.52
2025-03-14,25.87,31.37,0.77,3.87
2025-03-15,23.14,44.92,0.0,5.36
2025-03-16,24.06,34.71,0.54,5.7
2025-03-17,24.56,30.57,1.41,5.76
2025-03-18,25.72,23.39,0.0,5.9
2025-03-19,26.64,21.35,0.0,5.87
2025-03-20,26.4,23.36,0.0,5.78
2025-03-21,26.66,23.51,0.0,6.02
2025-03-22,26.89,20.06,0.0,6.19
2025-03-23,27.41,15.96,0.0,6.22
2025-03-24,28.48,16.29,0.0,6.18
2025-03-25,29.49,15.82,0.0,6.18
2025-03-26,29.18,21.03,0.0,5.5
2025-03-27,27.4,17.6,0.0,6.22
2025-03-28,22.0,10.49,0.0,6.59
2025-03-29,21.28,13.41,0.0,5.15
2025-03-30,25.47,10.78,0.0,6.53
2025-03-31,27.98,10.82,0.0,6.53
2025-04-01,28.77,12.78,0.0,6.38
2025-04-02,29.57,12.31,0.0,6.38
2025-04-03,29.85,13.8,0.0,6.28
2025-04-04,28.74,18.0,0.0,6.28
2025-04-05,29.61,20.37,0.0,6.29
2025-04-06,33.08,14.87,0.0,6.3
2025-04-07,33.68,17.04,0.0,6.36
2025-04-08,34.92,17.0,0.0,6.23
2025-04-09,34.57,16.98,0.0,6.23
2025-04-10,33.58,19.72,0.97,6.2
2025-04-11,31.81,22.5,0.04,1.81
2025-04-12,30.85,30.24,0.01,6.34
2025-04-13,32.11,26.45,0.0,6.38
2025-04-14,33.27,23.16,0.0,6.44
2025-04-15,33.49,23.58,0.0,6.42
2025-04-16,35.13,22.31,0.0,6.49
2025-04-17,35.66,20.26,0.0,6.52
2025-04-18,36.2,18.52,1.39,6.42
2025-04-19,33.63,19.18,0.0,6.71
2025-04-20,32.38,9.51,0.0,6.69
2025-04-21,31.22,8.45,0.0,6.92
2025-04-22,31.02,7.61,0.0,6.99
2025-04-23,31.91,6.65,0.0,7.07
2025-04-24,32.9,9.78,0.0,6.99
2025-04-25,33.97,10.43,0.0,6.99
2025-04-26,34.08,9.15,0.0,6.08
2025-04-27,34.49,11.04,0.0,6.95
2025-04-28,35.24,10.67,0.0,7.08
2025-04-29,34.76,13.13,0.0,7.04
2025-04-30,34.88,17.11,0.0,6.92
2025-05-01,36.52,19.95,0.97,6.36
2025-05-02,35.3,28.96,3.61,6.23
2025-05-03,32.51,39.91,2.7,6.28
2025-05-04,32.41,40.85,2.42,4.85
2025-05-05,30.43,48.63,6.48,5.43
2025-05-06,30.57,48.92,3.81,6.21
2025-05-07,30.8,46.76,0.32,6.19
2025-05-08,32.94,36.83,0.54,6.05
2025-05-09,32.94,39.26,1.66,5.54
2025-05-10,34.07,37.43,0.48,6.07
2025-05-11,35.07,34.67,1.57,6.23
2025-05-12,35.19,28.26,0.52,6.53
2025-05-13,35.48,26.64,0.09,6.32
2025-05-14,36.46,23.91,0.0,6.55
2025-05-15,37.38,20.0,0.0,6.68
2025-05-16,37.68,18.21,0.0,6.74
2025-05-17,38.12,20.79,0.0,6.65
2025-05-18,38.38,23.48,0.0,6.75
2025-05-19,38.81,24.86,0.19,6.62
2025-05-20,39.04,22.06,0.1,6.67
2025-05-21,39.17,18.0,0.0,6.7
2025-05-22,38.98,18.96,0.0,6.69
2025-05-23,38.82,20.98,0.47,6.71
2025-05-24,38.06,31.29,1.88,6.59
2025-05-25,36.61,34.88,1.18,6.56
2025-05-26,36.09,36.0,0.02,6.53
2025-05-27,37.35,33.48,0.02,6.61
2025-05-28,37.93,31.67,1.02,6.48
2025-05-29,38.37,28.96,0.72,6.65
2025-05-30,36.91,31.15,1.4,5.18
2025-05-31,36.77,25.05,0.01,5.82
2025-06-01,35.85,34.21,0.26,6.53
2025-06-02,36.35,30.13,0.18,5.17
2025-06-03,35.4,32.63,2.11,4.68
2025-06-04,34.35,35.98,1.63,
2025-06-05,35.36,31.84,0.29,
2025-06-06,,,,
2025-06-07,,,,
2025-06-08,,,,
2025-06-09,,,,
