DATE,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2024-01-13,16.98,68.74,0.95,2.59
2024-01-14,12.89,74.48,2.63,2.28
2024-01-15,16.22,67.11,2.81,2.07
2024-01-16,12.24,79.63,11.55,2.87
2024-01-17,11.12,76.11,3.92,2.47
2024-01-18,14.44,71.3,0.65,3.11
2024-01-19,15.64,76.52,1.4,2.11
2024-01-20,13.3,73.52,0.15,2.2
2024-01-21,11.81,78.86,1.09,2.83
2024-01-22,16.19,84.63,14.11,2.56
2024-01-23,15.76,77.06,0.21,3.13
2024-01-24,16.0,74.37,6.72,2.06
2024-01-25,12.79,68.5,2.29,2.65
2024-01-26,12.97,70.02,1.08,3.03
2024-01-27,13.68,71.28,0.36,3.01
2024-01-28,13.54,72.93,0.37,3.28
2024-01-29,13.36,72.92,0.55,2.21
2024-01-30,13.31,72.13,0.13,3.44
2024-01-31,14.27,68.31,0.11,3.54
2024-02-01,16.6,78.44,9.42,2.8
2024-02-02,12.12,77.39,0.67,1.08
2024-02-03,12.43,75.44,0.83,2.89
2024-02-04,11.93,77.52,2.57,1.93
2024-02-05,13.28,74.45,1.35,3.11
2024-02-06,11.46,85.27,12.27,1.22
2024-02-07,11.65,72.95,0.94,3.24
2024-02-08,12.27,77.75,3.05,2.51
2024-02-09,14.4,77.95,1.67,2.34
2024-02-10,15.52,77.85,1.74,3.49
2024-02-11,15.16,70.67,0.15,3.72
2024-02-12,11.87,75.5,3.22,2.59
2024-02-13,12.0,73.21,0.03,2.39
2024-02-14,15.43,70.47,0.06,3.09
2024-02-15,16.93,73.93,0.13,4.21
2024-02-16,16.11,76.12,12.65,2.96
2024-02-17,12.66,76.23,0.41,1.28
2024-02-18,12.07,76.38,0.27,3.96
2024-02-19,12.24,74.45,0.01,2.76
2024-02-20,16.49,71.99,0.05,3.27
2024-02-21,17.53,87.54,2.93,3.39
2024-02-22,17.38,91.24,4.03,2.66
2024-02-23,12.84,87.8,25.74,0.76
2024-02-24,12.68,79.79,4.97,2.5
2024-02-25,11.91,73.44,0.04,3.94
2024-02-26,15.15,84.45,25.46,0.85
2024-02-27,14.37,69.96,1.03,4.37
2024-02-28,12.11,72.69,1.26,4.0
2024-02-29,11.99,69.74,0.26,4.18
2024-03-01,13.91,76.49,6.29,2.54
2024-03-02,15.59,85.4,16.63,1.07
2024-03-03,13.71,74.98,0.62,4.56
2024-03-04,14.88,70.0,1.1,4.8
2024-03-05,12.82,70.35,0.21,3.41
2024-03-06,16.11,85.08,11.28,1.9
2024-03-07,13.99,81.4,7.58,2.57
2024-03-08,14.16,77.7,8.34,1.91
2024-03-09,14.37,71.56,0.28,4.99
2024-03-10,12.76,70.76,0.67,4.4
2024-03-11,11.69,67.46,0.85,5.72
2024-03-12,14.22,66.56,0.05,4.62
2024-03-13,15.83,74.75,23.05,2.58
2024-03-14,13.56,70.31,1.57,5.5
2024-03-15,14.38,70.74,0.68,4.45
2024-03-16,13.98,69.21,0.27,4.32
2024-03-17,11.37,67.05,0.02,5.57
2024-03-18,15.22,77.95,10.51,1.87
2024-03-19,12.39,67.94,0.1,4.82
2024-03-20,13.08,71.33,9.25,4.03
2024-03-21,13.56,68.02,0.95,4.76
2024-03-22,12.23,72.73,1.92,4.81
2024-03-23,12.68,68.59,0.47,5.93
2024-03-24,14.85,80.49,7.46,2.8
2024-03-25,15.29,85.57,8.66,3.01
2024-03-26,16.41,93.34,19.95,1.64
2024-03-27,14.35,81.24,5.9,4.04
2024-03-28,11.69,71.41,0.21,6.01
2024-03-29,13.0,72.73,0.66,4.07
2024-03-30,16.47,89.38,22.98,1.25
2024-03-31,16.63,92.0,0.05,5.38
2024-04-01,17.08,92.42,32.46,1.48
2024-04-02,14.83,72.39,0.08,6.52
2024-04-03,14.89,65.42,0.03,5.84
2024-04-04,17.24,89.79,7.05,1.77
2024-04-05,16.02,89.64,12.65,1.87
2024-04-06,15.01,89.0,18.13,1.88
2024-04-07,16.74,94.94,28.68,1.84
2024-04-08,17.51,98.13,3.26,3.46
2024-04-09,17.51,96.92,0.17,5.13
2024-04-10,16.55,93.13,13.25,4.22
2024-04-11,14.75,80.77,0.36,3.08
2024-04-12,16.15,93.32,8.58,2.9
2024-04-13,17.59,97.6,49.92,2.02
2024-04-14,15.22,84.39,5.39,3.3
2024-04-15,15.0,77.08,0.15,5.88
2024-04-16,14.65,73.67,0.33,6.22
2024-04-17,15.08,73.55,0.05,6.86
2024-04-18,17.01,85.61,1.1,5.17
2024-04-19,17.75,83.76,5.68,2.45
2024-04-20,17.06,74.6,0.32,6.5
2024-04-21,16.56,73.47,0.03,6.25
2024-04-22,15.66,77.96,0.26,3.77
2024-04-23,15.33,76.88,0.33,2.87
2024-04-24,15.77,77.86,0.98,3.94
2024-04-25,16.97,90.13,12.44,3.23
2024-04-26,17.45,94.46,22.36,4.71
2024-04-27,16.58,87.41,11.93,2.86
2024-04-28,17.94,95.06,26.78,2.01
2024-04-29,16.47,83.13,0.0,7.38
2024-04-30,17.2,90.09,0.07,4.67
2024-05-01,18.5,97.84,0.8,3.9
2024-05-02,17.37,92.15,9.51,2.18
2024-05-03,15.0,76.36,0.25,5.28
2024-05-04,15.73,72.75,0.0,6.97
2024-05-05,16.44,74.69,0.0,7.49
2024-05-06,15.85,78.81,0.0,7.12
2024-05-07,17.11,85.92,0.89,4.64
2024-05-08,18.79,97.26,0.5,4.05
2024-05-09,19.3,97.92,2.02,4.67
2024-05-10,17.57,85.0,0.23,7.52
2024-05-11,16.59,70.97,0.0,8.05
2024-05-12,17.4,79.94,0.0,7.69
2024-05-13,18.56,82.72,0.15,7.26
2024-05-14,19.38,89.58,0.23,6.34
2024-05-15,19.7,96.98,1.28,4.34
2024-05-16,19.79,97.37,0.95,5.59
2024-05-17,19.85,95.67,2.33,6.61
2024-05-18,20.08,97.33,4.12,5.09
2024-05-19,20.38,98.06,0.92,5.96
2024-05-20,20.74,97.64,1.09,6.93
2024-05-21,20.82,93.95,0.41,7.3
2024-05-22,20.03,91.57,10.16,2.77
2024-05-23,19.34,84.86,0.28,5.39
2024-05-24,20.98,93.63,54.45,1.73
2024-05-25,20.51,85.75,0.63,2.91
2024-05-26,18.57,73.18,0.01,7.34
2024-05-27,20.18,83.18,0.15,6.58
2024-05-28,21.3,97.14,0.32,5.59
2024-05-29,21.77,96.85,0.05,6.74
2024-05-30,20.78,87.67,1.91,2.42
2024-05-31,20.61,89.45,1.22,4.17
2024-06-01,21.21,92.73,18.17,1.98
2024-06-02,19.1,86.83,6.27,2.45
2024-06-03,19.43,87.38,2.18,4.68
2024-06-04,19.71,88.29,8.35,3.56
2024-06-05,20.92,94.21,28.13,1.42
2024-06-06,19.79,83.05,0.18,7.01
2024-06-07,19.48,81.03,9.27,3.09
2024-06-08,18.92,87.86,24.27,2.22
2024-06-09,19.56,88.69,1.47,3.78
2024-06-10,20.33,94.97,0.46,6.19
2024-06-11,20.08,91.13,12.68,3.67
2024-06-12,20.52,91.87,3.11,2.97
2024-06-13,21.6,96.8,45.97,2.98
2024-06-14,21.78,96.22,13.59,4.04
2024-06-15,21.08,94.62,4.19,1.69
2024-06-16,22.56,97.66,8.63,5.03
2024-06-17,22.49,97.38,0.61,4.4
2024-06-18,22.26,97.85,0.17,6.24
2024-06-19,22.8,96.12,0.76,7.34
2024-06-20,21.83,92.2,9.55,4.51
2024-06-21,21.39,89.28,3.94,5.05
2024-06-22,22.09,88.83,5.6,4.61
2024-06-23,20.78,87.29,0.85,5.7
2024-06-24,22.31,95.68,4.67,4.72
2024-06-25,22.75,97.48,0.25,4.64
2024-06-26,22.77,97.83,0.21,5.8
2024-06-27,22.46,91.07,0.25,5.31
2024-06-28,22.86,94.43,1.85,4.77
2024-06-29,23.31,97.36,1.62,6.84
2024-06-30,23.46,96.42,4.78,3.88
2024-07-01,23.39,95.79,2.33,4.05
2024-07-02,23.78,97.21,3.37,5.92
2024-07-03,22.96,80.05,17.04,4.5
2024-07-04,23.11,86.86,0.24,6.36
2024-07-05,23.98,98.06,2.99,3.38
2024-07-06,24.12,98.14,5.82,4.44
2024-07-07,24.34,97.66,16.6,2.73
2024-07-08,24.48,97.45,1.46,6.56
2024-07-09,25.13,95.35,1.62,5.4
2024-07-10,25.22,98.0,0.35,5.44
2024-07-11,25.23,94.23,0.01,6.19
2024-07-12,25.58,88.56,0.0,7.61
2024-07-13,26.51,89.67,0.04,7.26
2024-07-14,26.81,92.53,0.23,7.76
2024-07-15,26.58,86.96,0.35,7.89
2024-07-16,26.18,83.07,1.25,7.61
2024-07-17,26.3,89.66,1.1,6.0
2024-07-18,26.77,92.17,11.25,3.6
2024-07-19,26.15,88.08,7.49,6.01
2024-07-20,25.75,88.02,8.02,5.49
2024-07-21,26.48,91.86,5.79,4.24
2024-07-22,26.66,93.97,2.84,5.34
2024-07-23,26.4,90.2,0.1,7.43
2024-07-24,27.04,89.53,2.23,7.02
2024-07-25,27.4,88.25,1.09,7.75
2024-07-26,27.36,87.47,1.2,7.74
2024-07-27,27.25,88.86,10.75,5.28
2024-07-28,25.36,83.39,2.73,6.23
2024-07-29,26.04,80.5,1.05,5.59
2024-07-30,26.93,88.82,9.22,4.09
2024-07-31,27.05,89.95,14.38,5.05
2024-08-01,26.57,89.34,21.23,0.74
2024-08-02,26.71,91.24,4.6,2.59
2024-08-03,26.44,89.34,6.41,4.75
2024-08-04,26.33,91.17,2.18,3.97
2024-08-05,26.13,87.93,8.09,2.16
2024-08-06,26.16,88.67,20.27,3.63
2024-08-07,26.03,91.64,17.96,1.6
2024-08-08,26.29,91.77,10.89,1.94
2024-08-09,26.36,90.7,17.23,6.71
2024-08-10,26.77,91.98,4.02,4.21
2024-08-11,26.51,90.63,0.33,6.88
2024-08-12,26.65,90.79,1.32,6.5
2024-08-13,26.81,90.84,0.73,7.1
2024-08-14,26.8,91.59,1.18,6.82
2024-08-15,26.82,91.62,2.44,6.28
2024-08-16,26.7,92.08,0.26,6.89
2024-08-17,26.91,91.03,1.14,5.63
2024-08-18,26.8,91.55,20.69,5.8
2024-08-19,26.96,94.32,6.71,5.28
2024-08-20,26.01,91.48,7.22,5.12
2024-08-21,25.67,85.62,2.24,3.29
2024-08-22,25.79,81.44,1.0,6.54
2024-08-23,26.43,79.54,0.3,6.79
2024-08-24,26.71,84.24,0.35,6.41
2024-08-25,26.44,84.72,0.42,5.48
2024-08-26,26.47,85.2,0.87,6.8
2024-08-27,26.71,84.75,0.35,6.8
2024-08-28,26.96,89.02,4.35,6.49
2024-08-29,26.97,88.75,2.5,6.43
2024-08-30,26.72,86.34,0.04,6.56
2024-08-31,26.68,85.85,0.02,6.59
2024-09-01,26.71,86.19,0.02,6.48
2024-09-02,26.8,88.85,0.1,6.38
2024-09-03,27.39,82.02,0.82,6.36
2024-09-04,26.85,86.45,1.37,6.39
2024-09-05,26.98,85.87,0.26,6.57
2024-09-06,27.42,88.28,11.95,3.33
2024-09-07,27.33,86.55,1.42,5.83
2024-09-08,27.25,83.38,0.72,6.19
2024-09-09,27.07,84.2,2.93,6.06
2024-09-10,26.18,83.97,6.82,1.94
2024-09-11,27.04,82.12,0.8,6.22
2024-09-12,27.05,81.36,0.95,5.8
2024-09-13,27.56,76.28,0.44,6.14
2024-09-14,27.44,80.81,0.53,6.13
2024-09-15,27.37,79.91,0.01,6.15
2024-09-16,27.79,78.43,1.83,6.12
2024-09-17,27.93,81.39,3.77,4.93
2024-09-18,27.93,82.09,4.58,5.5
2024-09-19,27.96,85.93,1.5,4.98
2024-09-20,28.32,87.27,4.66,5.33
2024-09-21,28.21,87.03,0.64,5.64
2024-09-22,28.35,82.92,0.59,5.62
2024-09-23,28.54,84.07,7.89,5.39
2024-09-24,27.84,81.94,26.06,1.58
2024-09-25,27.27,84.39,10.9,3.66
2024-09-26,27.43,85.47,10.84,1.27
2024-09-27,27.64,81.44,2.06,5.28
2024-09-28,27.25,77.95,1.4,5.49
2024-09-29,27.36,80.79,0.66,5.14
2024-09-30,25.68,73.69,0.01,5.31
2024-10-01,27.09,76.15,0.39,4.88
2024-10-02,27.81,84.77,1.82,4.44
2024-10-03,27.62,80.29,0.19,5.01
2024-10-04,27.07,81.91,0.55,5.09
2024-10-05,27.41,73.91,0.1,5.08
2024-10-06,26.69,79.48,4.78,3.2
2024-10-07,26.08,85.32,4.67,4.88
2024-10-08,26.55,85.93,1.2,4.88
2024-10-09,26.69,84.45,2.33,4.02
2024-10-10,26.83,88.07,20.61,1.01
2024-10-11,26.87,82.12,0.65,4.52
2024-10-12,25.09,74.93,0.02,4.47
2024-10-13,24.75,77.68,0.35,2.65
2024-10-14,24.29,76.69,2.97,3.06
2024-10-15,24.28,69.69,0.06,4.36
2024-10-16,25.06,65.98,0.04,4.68
2024-10-17,26.08,59.21,0.0,4.66
2024-10-18,25.59,67.83,0.04,4.32
2024-10-19,25.38,76.38,0.1,4.5
2024-10-20,25.13,83.45,5.3,3.37
2024-10-21,22.02,84.02,20.02,0.65
2024-10-22,23.78,80.35,1.47,3.77
2024-10-23,24.31,76.89,0.15,4.35
2024-10-24,25.26,82.5,0.82,4.13
2024-10-25,25.22,75.97,0.51,4.18
2024-10-26,23.68,82.62,8.05,2.72
2024-10-27,23.32,80.85,3.89,0.75
2024-10-28,24.83,81.11,1.26,3.26
2024-10-29,22.75,79.65,1.34,1.85
2024-10-30,23.75,85.88,15.09,1.02
2024-10-31,22.95,75.08,0.14,3.7
2024-11-01,21.44,68.75,0.0,3.99
2024-11-02,22.92,72.87,0.17,3.0
2024-11-03,23.72,82.3,5.82,1.65
2024-11-04,21.12,68.32,0.02,3.74
2024-11-05,23.64,74.45,0.11,3.49
2024-11-06,24.51,90.91,9.68,1.66
2024-11-07,22.23,76.81,1.53,2.97
2024-11-08,19.46,68.61,0.12,3.0
2024-11-09,19.76,60.79,0.04,3.47
2024-11-10,20.15,64.3,0.04,2.4
2024-11-11,20.84,72.76,9.03,3.47
2024-11-12,22.24,81.81,17.9,3.58
2024-11-13,21.21,73.64,0.95,3.12
2024-11-14,19.36,72.11,0.23,2.97
2024-11-15,20.84,67.47,0.04,3.24
2024-11-16,21.27,84.36,19.35,0.62
2024-11-17,22.08,77.37,1.48,2.67
2024-11-18,22.74,90.8,2.8,2.68
2024-11-19,18.23,73.58,0.36,2.65
2024-11-20,17.77,66.9,0.08,3.31
2024-11-21,20.4,82.59,16.66,0.45
2024-11-22,20.85,73.95,0.03,3.18
2024-11-23,20.82,74.35,13.38,1.14
2024-11-24,18.9,67.82,0.44,3.06
2024-11-25,18.16,71.95,2.1,1.81
2024-11-26,17.27,71.65,0.02,2.26
2024-11-27,19.06,71.95,0.09,1.24
2024-11-28,21.66,89.55,14.97,0.44
2024-11-29,20.44,84.66,17.24,0.55
2024-11-30,20.04,69.16,1.76,2.36
2024-12-01,19.59,68.11,0.73,2.32
2024-12-02,17.86,72.38,1.04,2.14
2024-12-03,19.35,69.53,0.33,2.54
2024-12-04,20.21,67.14,0.01,3.08
2024-12-05,18.93,79.68,4.71,2.24
2024-12-06,20.71,65.92,0.05,2.1
2024-12-07,19.67,64.74,0.57,2.23
2024-12-08,18.16,75.34,8.43,0.9
2024-12-09,15.36,72.34,2.46,2.14
2024-12-10,16.52,71.16,1.29,1.62
2024-12-11,16.34,69.15,1.36,2.37
2024-12-12,15.7,75.94,6.98,1.87
2024-12-13,15.83,68.51,0.1,2.37
2024-12-14,17.74,76.78,12.76,1.0
2024-12-15,15.32,70.39,0.54,1.77
2024-12-16,17.92,70.46,1.01,1.71
2024-12-17,17.57,72.43,2.9,1.01
2024-12-18,18.08,68.35,1.04,2.0
2024-12-19,16.94,81.17,38.15,0.31
2024-12-20,14.39,73.92,2.2,2.56
2024-12-21,16.84,66.78,0.26,2.68
2024-12-22,18.17,74.84,3.17,0.85
2024-12-23,13.73,66.12,0.08,2.19
2024-12-24,14.25,74.37,2.67,1.36
2024-12-25,14.11,69.78,0.32,2.56
2024-12-26,16.65,67.73,0.1,2.86
2024-12-27,17.65,76.91,7.6,1.5
2024-12-28,15.62,79.86,6.32,1.52
2024-12-29,15.05,73.76,1.41,2.14
2024-12-30,14.6,70.39,0.67,2.58
2024-12-31,16.46,74.5,8.29,0.84
2025-01-01,14.8,70.5,7.96,2.25
2025-01-02,14.39,72.1,2.75,2.44
2025-01-03,15.41,76.83,2.28,2.42
2025-01-04,14.06,81.86,9.61,0.69
2025-01-05,13.61,70.98,0.29,2.62
2025-01-06,14.74,65.68,0.01,2.36
2025-01-07,17.71,78.17,8.38,0.35
2025-01-08,17.47,65.48,0.05,2.13
2025-01-09,15.95,65.82,0.09,2.16
2025-01-10,15.44,72.92,1.25,2.04
2025-01-11,13.28,72.24,1.78,2.32
2025-01-12,13.28,63.68,1.3,2.74
2025-01-13,15.74,72.79,5.96,0.75
2025-01-14,13.46,70.64,0.32,2.63
2025-01-15,16.76,68.55,1.18,2.33
2025-01-16,13.88,74.48,6.07,1.75
2025-01-17,13.01,75.73,2.87,1.12
2025-01-18,13.13,75.16,1.06,2.66
2025-01-19,12.38,68.53,0.08,2.48
2025-01-20,15.01,68.85,3.99,2.62
2025-01-21,17.27,81.73,9.77,3.17
2025-01-22,15.47,84.91,22.78,0.9
2025-01-23,13.97,72.27,0.34,3.45
2025-01-24,15.02,68.3,0.8,1.91
2025-01-25,15.8,79.29,18.4,3.35
2025-01-26,17.1,82.27,4.18,1.09
2025-01-27,14.76,71.78,0.04,3.19
2025-01-28,15.87,73.02,0.15,2.71
2025-01-29,16.92,69.23,0.39,3.11
2025-01-30,14.6,70.8,0.7,2.68
2025-01-31,13.33,69.55,0.65,2.79
2025-02-01,12.92,72.13,0.41,3.01
2025-02-02,12.59,78.2,6.43,1.66
2025-02-03,15.08,86.02,14.73,1.41
2025-02-04,15.88,79.45,3.11,2.72
